==========================================================
  Yasso07  Chain 1 / 4
  Run ID:  20260429_134421
  Started: 2026-04-29 13:44:40.517389
  Plots:   20 | Iter: 10000 | Cores: 11
==========================================================

Initial ll at best_x: -284.789

[13:45:24]  eval   200  |  ll:   -284.026  |  4.57 eval/s  |  0.7 min  |  -Inf: 1
[13:46:06]  eval   400  |  ll:   -287.068  |  4.65 eval/s  |  1.4 min  |  -Inf: 1
[13:46:49]  eval   600  |  ll:   -285.342  |  4.67 eval/s  |  2.1 min  |  -Inf: 11
[13:47:30]  eval   800  |  ll:   -285.566  |  4.70 eval/s  |  2.8 min  |  -Inf: 23
[13:48:13]  eval  1000  |  ll:   -283.248  |  4.71 eval/s  |  3.5 min  |  -Inf: 41
[13:48:53]  eval  1200  |  ll:   -298.070  |  4.75 eval/s  |  4.2 min  |  -Inf: 64
[13:49:32]  eval  1400  |  ll:   -282.700  |  4.80 eval/s  |  4.9 min  |  -Inf: 79
[13:50:11]  eval  1600  |  ll:   -284.329  |  4.84 eval/s  |  5.5 min  |  -Inf: 96
[13:50:50]  eval  1800  |  ll:       -Inf  |  4.87 eval/s  |  6.2 min  |  -Inf: 124
[13:51:29]  eval  2000  |  ll:       -Inf  |  4.89 eval/s  |  6.8 min  |  -Inf: 146
[13:52:09]  eval  2200  |  ll:   -279.566  |  4.90 eval/s  |  7.5 min  |  -Inf: 163
[13:52:47]  eval  2400  |  ll:   -273.933  |  4.93 eval/s  |  8.1 min  |  -Inf: 177
[13:53:26]  eval  2600  |  ll:   -382.285  |  4.95 eval/s  |  8.8 min  |  -Inf: 190
[13:54:04]  eval  2800  |  ll:       -Inf  |  4.97 eval/s  |  9.4 min  |  -Inf: 201
[13:54:43]  eval  3000  |  ll:   -268.722  |  4.98 eval/s  |  10.0 min  |  -Inf: 218
[13:55:21]  eval  3200  |  ll:   -292.494  |  4.99 eval/s  |  10.7 min  |  -Inf: 242
[13:56:01]  eval  3400  |  ll:   -282.548  |  5.00 eval/s  |  11.3 min  |  -Inf: 282
[13:56:38]  eval  3600  |  ll:   -267.376  |  5.01 eval/s  |  12.0 min  |  -Inf: 307
[13:57:17]  eval  3800  |  ll:   -272.436  |  5.02 eval/s  |  12.6 min  |  -Inf: 328
[13:57:55]  eval  4000  |  ll:   -272.854  |  5.03 eval/s  |  13.2 min  |  -Inf: 349
[13:58:34]  eval  4200  |  ll:   -348.763  |  5.04 eval/s  |  13.9 min  |  -Inf: 370
[13:59:13]  eval  4400  |  ll:   -269.904  |  5.04 eval/s  |  14.5 min  |  -Inf: 384
[13:59:52]  eval  4600  |  ll:   -288.298  |  5.05 eval/s  |  15.2 min  |  -Inf: 400
[14:00:30]  eval  4800  |  ll:   -273.192  |  5.05 eval/s  |  15.8 min  |  -Inf: 413
[14:01:08]  eval  5000  |  ll: -3896915.481  |  5.06 eval/s  |  16.5 min  |  -Inf: 421
[14:01:47]  eval  5200  |  ll:   -269.284  |  5.06 eval/s  |  17.1 min  |  -Inf: 451
[14:02:28]  eval  5400  |  ll:       -Inf  |  5.06 eval/s  |  17.8 min  |  -Inf: 480
[14:03:11]  eval  5600  |  ll:   -304.069  |  5.04 eval/s  |  18.5 min  |  -Inf: 501
[14:03:55]  eval  5800  |  ll:   -266.116  |  5.02 eval/s  |  19.2 min  |  -Inf: 511
[14:04:37]  eval  6000  |  ll:   -275.361  |  5.01 eval/s  |  19.9 min  |  -Inf: 518
[14:05:20]  eval  6200  |  ll:   -257.868  |  5.00 eval/s  |  20.7 min  |  -Inf: 538
[14:06:01]  eval  6400  |  ll:   -263.577  |  5.00 eval/s  |  21.4 min  |  -Inf: 551
[14:06:41]  eval  6600  |  ll:   -263.219  |  5.00 eval/s  |  22.0 min  |  -Inf: 556
[14:07:20]  eval  6800  |  ll:   -288.050  |  5.00 eval/s  |  22.7 min  |  -Inf: 559
[14:08:03]  eval  7000  |  ll:   -281.093  |  4.99 eval/s  |  23.4 min  |  -Inf: 562
[14:08:43]  eval  7200  |  ll:   -263.814  |  4.99 eval/s  |  24.0 min  |  -Inf: 562
[14:09:22]  eval  7400  |  ll:   -289.486  |  4.99 eval/s  |  24.7 min  |  -Inf: 568
[14:10:02]  eval  7600  |  ll:   -263.515  |  4.99 eval/s  |  25.4 min  |  -Inf: 595
[14:10:44]  eval  7800  |  ll:   -284.966  |  4.99 eval/s  |  26.1 min  |  -Inf: 602
[14:11:26]  eval  8000  |  ll:   -265.124  |  4.98 eval/s  |  26.8 min  |  -Inf: 624
[14:12:08]  eval  8200  |  ll:   -272.784  |  4.98 eval/s  |  27.5 min  |  -Inf: 629
[14:12:47]  eval  8400  |  ll:   -271.204  |  4.98 eval/s  |  28.1 min  |  -Inf: 632
[14:13:26]  eval  8600  |  ll:   -271.402  |  4.98 eval/s  |  28.8 min  |  -Inf: 644
[14:14:06]  eval  8800  |  ll:   -266.030  |  4.98 eval/s  |  29.4 min  |  -Inf: 664
[14:14:45]  eval  9000  |  ll:   -260.905  |  4.99 eval/s  |  30.1 min  |  -Inf: 675
[14:15:24]  eval  9200  |  ll:   -259.893  |  4.99 eval/s  |  30.7 min  |  -Inf: 690
[14:16:04]  eval  9400  |  ll:   -260.858  |  4.99 eval/s  |  31.4 min  |  -Inf: 706
[14:16:43]  eval  9600  |  ll:   -293.649  |  4.99 eval/s  |  32.0 min  |  -Inf: 713
[14:17:21]  eval  9800  |  ll:   -256.235  |  5.00 eval/s  |  32.7 min  |  -Inf: 724
[14:18:01]  eval 10000  |  ll:   -274.053  |  5.00 eval/s  |  33.3 min  |  -Inf: 730

Chain 1 finished: 2026-04-29 14:18:01.598154  (33.3 min)
Total evaluations: 10002  |  -Inf rejects: 731 (7.31%)
