==========================================================
  Yasso07  Chain 1 / 4
  Run ID:  20260428_124147
  Started: 2026-04-28 12:42:06.691964
  Plots:   20 | Iter: 10000 | Cores: 11
==========================================================

Initial ll at best_x: -285.043

[12:42:22]  eval   200  |  ll:   -282.726  |  12.43 eval/s  |  0.3 min  |  -Inf: 6
[12:42:37]  eval   400  |  ll:   -283.023  |  13.01 eval/s  |  0.5 min  |  -Inf: 20
[12:42:52]  eval   600  |  ll:   -284.558  |  13.13 eval/s  |  0.8 min  |  -Inf: 23
[12:43:07]  eval   800  |  ll:   -289.563  |  13.18 eval/s  |  1.0 min  |  -Inf: 41
[12:43:21]  eval  1000  |  ll:   -302.153  |  13.30 eval/s  |  1.3 min  |  -Inf: 54
[12:43:36]  eval  1200  |  ll:   -288.159  |  13.37 eval/s  |  1.5 min  |  -Inf: 63
[12:43:50]  eval  1400  |  ll:   -283.352  |  13.45 eval/s  |  1.7 min  |  -Inf: 86
[12:44:05]  eval  1600  |  ll:   -277.161  |  13.46 eval/s  |  2.0 min  |  -Inf: 114
[12:44:20]  eval  1800  |  ll:   -278.400  |  13.46 eval/s  |  2.2 min  |  -Inf: 123
[12:44:35]  eval  2000  |  ll:   -256.601  |  13.49 eval/s  |  2.5 min  |  -Inf: 146
[12:44:49]  eval  2200  |  ll:   -264.590  |  13.51 eval/s  |  2.7 min  |  -Inf: 167
[12:45:04]  eval  2400  |  ll:   -289.386  |  13.47 eval/s  |  3.0 min  |  -Inf: 179
[12:45:19]  eval  2600  |  ll:   -368.472  |  13.47 eval/s  |  3.2 min  |  -Inf: 194
[12:45:34]  eval  2800  |  ll:   -289.302  |  13.49 eval/s  |  3.5 min  |  -Inf: 205
[12:45:49]  eval  3000  |  ll:   -284.986  |  13.50 eval/s  |  3.7 min  |  -Inf: 209
[12:46:03]  eval  3200  |  ll:   -260.359  |  13.51 eval/s  |  3.9 min  |  -Inf: 232
[12:46:17]  eval  3400  |  ll:       -Inf  |  13.54 eval/s  |  4.2 min  |  -Inf: 251
[12:46:32]  eval  3600  |  ll:   -259.273  |  13.56 eval/s  |  4.4 min  |  -Inf: 272
[12:46:46]  eval  3800  |  ll:   -316.964  |  13.58 eval/s  |  4.7 min  |  -Inf: 317
[12:47:01]  eval  4000  |  ll:   -269.300  |  13.58 eval/s  |  4.9 min  |  -Inf: 345
[12:47:15]  eval  4200  |  ll:   -273.142  |  13.60 eval/s  |  5.1 min  |  -Inf: 362
[12:47:29]  eval  4400  |  ll:   -309.478  |  13.61 eval/s  |  5.4 min  |  -Inf: 381
[12:47:44]  eval  4600  |  ll:   -262.251  |  13.62 eval/s  |  5.6 min  |  -Inf: 405
[12:47:59]  eval  4800  |  ll:   -272.469  |  13.63 eval/s  |  5.9 min  |  -Inf: 432
[12:48:13]  eval  5000  |  ll:       -Inf  |  13.62 eval/s  |  6.1 min  |  -Inf: 450
[12:48:28]  eval  5200  |  ll:   -281.435  |  13.61 eval/s  |  6.4 min  |  -Inf: 458
