==========================================================
  Yasso07  Chain 3 / 4
  Run ID:  20260428_124147
  Started: 2026-04-28 13:07:02.942082
  Plots:   20 | Iter: 10000 | Cores: 11
==========================================================

Initial ll at best_x: -285.043

[13:07:19]  eval   200  |  ll:   -378.240  |  12.44 eval/s  |  0.3 min  |  -Inf: 16
[13:07:34]  eval   400  |  ll:   -285.166  |  12.84 eval/s  |  0.5 min  |  -Inf: 29
[13:07:49]  eval   600  |  ll:   -278.934  |  12.92 eval/s  |  0.8 min  |  -Inf: 34
[13:08:04]  eval   800  |  ll:   -277.638  |  13.02 eval/s  |  1.0 min  |  -Inf: 58
[13:08:19]  eval  1000  |  ll:   -278.165  |  13.02 eval/s  |  1.3 min  |  -Inf: 60
[13:08:35]  eval  1200  |  ll:   -273.319  |  13.00 eval/s  |  1.5 min  |  -Inf: 61
[13:08:50]  eval  1400  |  ll:   -267.935  |  13.01 eval/s  |  1.8 min  |  -Inf: 66
[13:09:05]  eval  1600  |  ll:   -280.431  |  13.02 eval/s  |  2.0 min  |  -Inf: 67
[13:09:20]  eval  1800  |  ll:   -326.241  |  13.08 eval/s  |  2.3 min  |  -Inf: 76
[13:09:35]  eval  2000  |  ll:   -272.974  |  13.09 eval/s  |  2.5 min  |  -Inf: 84
[13:09:50]  eval  2200  |  ll:   -261.762  |  13.11 eval/s  |  2.8 min  |  -Inf: 90
[13:10:06]  eval  2400  |  ll:   -269.298  |  13.11 eval/s  |  3.1 min  |  -Inf: 103
[13:10:21]  eval  2600  |  ll:   -272.116  |  13.10 eval/s  |  3.3 min  |  -Inf: 108
[13:10:36]  eval  2800  |  ll:   -263.943  |  13.10 eval/s  |  3.6 min  |  -Inf: 122
[13:10:53]  eval  3000  |  ll:   -266.439  |  13.04 eval/s  |  3.8 min  |  -Inf: 133
[13:11:08]  eval  3200  |  ll:   -271.328  |  13.06 eval/s  |  4.1 min  |  -Inf: 156
[13:11:22]  eval  3400  |  ll:   -289.849  |  13.09 eval/s  |  4.3 min  |  -Inf: 169
[13:11:37]  eval  3600  |  ll:   -292.720  |  13.11 eval/s  |  4.6 min  |  -Inf: 183
[13:11:52]  eval  3800  |  ll:   -266.133  |  13.14 eval/s  |  4.8 min  |  -Inf: 216
[13:12:06]  eval  4000  |  ll:   -257.882  |  13.17 eval/s  |  5.1 min  |  -Inf: 236
[13:12:21]  eval  4200  |  ll:       -Inf  |  13.20 eval/s  |  5.3 min  |  -Inf: 253
[13:12:35]  eval  4400  |  ll:   -263.862  |  13.22 eval/s  |  5.5 min  |  -Inf: 273
