"plot_id","year","soc_obs_tCha","soc_mean","soc_median","soc_q025","soc_q975","log_obs","log_hat_mean","residual_log","residual_abs","is_first","region","species_code","species_name","soil_code","soil_type","shallow","n_soc_obs","mean_litter","mean_soc_Mgha","litter_cv","sp_frac_1","sp_frac_3","sp_frac_2","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84","conifer_share","mean_temp","mean_precip_annual","PET_annual","coldest_month_T","warmest_month_T","T_seasonality","GDD5","P_seasonality","aridity_index","koppen_class","temp_zone","soil_depth","ClayContent","SiltContent","SandContent","MeanBulkDensity","EstimatedBulkDensity","CoarseFragments","pH.CaCl2.","pH.H2O.","OrganicCarbon","TotalNitrogen","ExchangeableAcidity","ExchangeableAl","ExchangeableCa","ExchangeableFe","ExchangeableK","ExchangeableMg","ExchangeableMn","ExchangeableNa","FreeHAcidity","OrganicMatter","TexturalClass","ofh_upper_cm","ofh_lower_cm","ofh_weight_kgm2","profile_depth_cm","KA","kasvyo_syke","kasvyo_ahti","kasvyo_sk","alavyo_syke","suovyohyke","alavyohyke","eliomk","clay","CN_ratio","CEC","base_saturation","litter_A_frac","litter_W_frac","litter_E_frac","litter_N_frac","woody_share","stand_age_85","basal_area_85","mean_height_85_dm","dev_class_85","kasvup_tyyppi","alaryhma","ojitustilanne","temp_sum_NFI","elevation_m","stand_age_2006_est","any_cut_85_95","n_cuts_85_95","any_trt_85_95","soil_prep_pre85","peatland","organic_missing","organic_zero","high_mrt","has_climate","has_soc","calib_ready"
"101391",1985,65.5123789639076,40.4846692358643,40.1623191595374,36.5477691958008,45.5761634972676,4.18223911659989,3.70092336506307,0.48131575153682,25.0277097280433,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.06658119440913,50.1254199,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101391",2006,64.3298942547197,53.2407588135608,53.2816838987815,48.3563671900542,58.5427475677726,4.16402444162737,3.97482424612183,0.189200195505541,11.0891354411589,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.06658119440913,50.1254199,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101431",1985,35.3325422465799,48.5403778735936,48.1311658515673,43.9288826341422,55.468852565444,3.56480441594558,3.88239598505583,-0.317591569110249,-13.2078356270137,TRUE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,2,1.12287295412716,44.7532696,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101431",2006,88.9801126346797,56.3702867767196,56.1319826307283,52.1030259196872,60.9539074996292,4.48841289121975,4.03194218948022,0.456470701739536,32.6098258579601,FALSE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,2,1.12287295412716,44.7532696,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101631",1985,113.846433640204,63.6942355287324,63.0841680615786,54.8657224459826,73.2118349741916,4.73485046694404,4.15409406442885,0.580756402515197,50.1521981114716,TRUE,2,3,"Birch","KM","Kumpumoreeni",FALSE,2,1.44457770484576,85.916271,0.333233214529826,0.433956858806289,0.56604314119371,0,567789.566253972,7437764.71154186,28.5580317385908,67.0496584599602,0.433956858806289,-0.392516736032167,484.881384615385,536.022848393762,-13.5807776674938,14.2327935483871,9.98781051932283,720.638261538462,0.384619829207438,0.904590888370473,"Dfc","cold",30,3.7,39.5,56.8,976.786264656617,948.492,15.2,3.92375,4.536885,25.65,1.05,2.255,2.1635,0.396,0.1585,0.0295,0.086,0.0035,0.0245,0.1,5.75,"SL",-3,0,2.63,80,1,4,4,4,"4b","4","4c",17,3.7,24.4285714285714,2.7995,0.191462761207358,0.498164614273548,0.147311909531928,0.0773725159183876,0.277150960276137,0.161660427601761,NA,5,NA,4,4,1,"0",77,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101631",2006,135.732262243773,88.0979870410433,88.5729929858953,74.1002386542563,97.3303408116493,4.91068428540573,4.47844968411179,0.432234601293945,47.6342752027297,FALSE,2,3,"Birch","KM","Kumpumoreeni",FALSE,2,1.44457770484576,85.916271,0.333233214529826,0.433956858806289,0.56604314119371,0,567789.566253972,7437764.71154186,28.5580317385908,67.0496584599602,0.433956858806289,-0.392516736032167,484.881384615385,536.022848393762,-13.5807776674938,14.2327935483871,9.98781051932283,720.638261538462,0.384619829207438,0.904590888370473,"Dfc","cold",30,3.7,39.5,56.8,976.786264656617,948.492,15.2,3.92375,4.536885,25.65,1.05,2.255,2.1635,0.396,0.1585,0.0295,0.086,0.0035,0.0245,0.1,5.75,"SL",-3,0,2.63,80,1,4,4,4,"4b","4","4c",17,3.7,24.4285714285714,2.7995,0.191462761207358,0.498164614273548,0.147311909531928,0.0773725159183876,0.277150960276137,0.161660427601761,NA,5,NA,4,4,1,"0",77,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104411",1985,76.4297647931448,39.1283185528221,38.7136040211873,33.9447219607164,44.0009055532139,4.33637221183471,3.66684646450483,0.669525747329879,37.3014462403227,TRUE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,2,0.939501723050411,68.82238709,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.12017617201685,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104411",2006,95.1982496855012,62.8043280301214,64.1873046931016,51.8540342994786,71.2265705326683,4.5559615559718,4.14002398877653,0.41593756719527,32.3939216553798,FALSE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,2,0.939501723050411,68.82238709,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.12017617201685,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104531",1985,46.5380704608363,85.3504193907775,83.9758393814207,75.8668982244595,102.26854767262,3.84027069721312,4.44676536300433,-0.606494665791205,-38.8123489299412,TRUE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,2,1.34510558802703,51.35503106,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.418043453692684,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104531",2006,82.232568095299,81.683896947964,79.9377531403254,72.1200296466442,99.3834611676705,4.40955142913236,4.40285688265912,0.00669454647324308,0.548671147335043,FALSE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,2,1.34510558802703,51.35503106,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.418043453692684,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
