"plot_id","year","soc_obs_tCha","soc_pred","log_obs","log_hat","residual_log","residual_abs","region","species_code","species_name","soil_code","soil_type","shallow","n_soc_obs","mean_litter","mean_soc_Mgha","litter_cv","sp_frac_1","sp_frac_3","sp_frac_2","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84","conifer_share","mean_temp","mean_precip_annual","PET_annual","coldest_month_T","warmest_month_T","T_seasonality","GDD5","P_seasonality","aridity_index","koppen_class","temp_zone","soil_depth","ClayContent","SiltContent","SandContent","MeanBulkDensity","EstimatedBulkDensity","CoarseFragments","pH.CaCl2.","pH.H2O.","OrganicCarbon","TotalNitrogen","ExchangeableAcidity","ExchangeableAl","ExchangeableCa","ExchangeableFe","ExchangeableK","ExchangeableMg","ExchangeableMn","ExchangeableNa","FreeHAcidity","OrganicMatter","TexturalClass","ofh_upper_cm","ofh_lower_cm","ofh_weight_kgm2","profile_depth_cm","KA","kasvyo_syke","kasvyo_ahti","kasvyo_sk","alavyo_syke","suovyohyke","alavyohyke","eliomk","clay","CN_ratio","CEC","base_saturation","litter_A_frac","litter_W_frac","litter_E_frac","litter_N_frac","woody_share","stand_age_85","basal_area_85","mean_height_85_dm","dev_class_85","kasvup_tyyppi","alaryhma","ojitustilanne","temp_sum_NFI","elevation_m","stand_age_2006_est","any_cut_85_95","n_cuts_85_95","any_trt_85_95","soil_prep_pre85","peatland","organic_missing","organic_zero","high_mrt","has_climate","has_soc","calib_ready","is_holdout"
"13611",2006,65.5785835433065,78.3370807170868,4.18324917227056,4.36102106327334,-0.177771891002774,-12.7584971737803,1,1,"Scots pine","HM","Harju, delta, sanduri, lajittunut reunamuodostuma",FALSE,3,3.26661604215296,51.829964475626,0.229732064364417,1,0,0,548761.591898937,6726863.12089846,27.8924605871683,60.6744950327748,1,4.5379944269951,630.604615384615,733.687490570587,-7.17993043901911,17.2012855961243,8.93103791168922,1314.94234432234,0.311387280218327,0.859500296092272,"Dfb","warm",30,2,21.4,76.6,NA,416.396,66.55,3.7865,4.403478,34.9,1.4,3.6675,3.476,0.7135,0.317,0.094,0.071,0.0235,0.028,0.255,9.1,"LS",-3,0,3.46,80,1,2,2,2,"2a","1","1b",4,2,24.9285714285714,4.6375,0.195471698113208,0.566117286422128,0.127346404486253,0.0665574762957598,0.239978832795859,0.144769732072187,60,17,60,3,5,1,"0",135,3,81,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"13611",2024,75.7145019146296,80.4620532989502,4.32696971296302,4.38778568569578,-0.0608159727327617,-4.7475513843206,1,1,"Scots pine","HM","Harju, delta, sanduri, lajittunut reunamuodostuma",FALSE,3,3.26661604215296,51.829964475626,0.229732064364417,1,0,0,548761.591898937,6726863.12089846,27.8924605871683,60.6744950327748,1,4.5379944269951,630.604615384615,733.687490570587,-7.17993043901911,17.2012855961243,8.93103791168922,1314.94234432234,0.311387280218327,0.859500296092272,"Dfb","warm",30,2,21.4,76.6,NA,416.396,66.55,3.7865,4.403478,34.9,1.4,3.6675,3.476,0.7135,0.317,0.094,0.071,0.0235,0.028,0.255,9.1,"LS",-3,0,3.46,80,1,2,2,2,"2a","1","1b",4,2,24.9285714285714,4.6375,0.195471698113208,0.566117286422128,0.127346404486253,0.0665574762957598,0.239978832795859,0.144769732072187,60,17,60,3,5,1,"0",135,3,81,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15291",1985,116.4818534619,88.67722260952,4.7577354965977,4.48500306501453,0.272732431583173,27.80463085238,1,2,"Norway spruce","Mr","Sora- ja hiekkamoreeni",FALSE,3,2.9748260597124,121.587168141138,0.167144396462548,0.112285848079274,0.0622158276148776,0.825498324305844,292873.601667675,6742852.13356301,23.1967515566983,60.7671323365457,0.937784172385119,4.74039801691542,542.240276923077,725.647454680971,-6.06106121636984,16.5942679900744,8.3449202586662,1259.36273846154,0.359225845662343,0.74725029823397,"Dfb","warm",30,2.8,17.2,80,NA,1035.149,6.8,3.74075,4.359009,13.85,0.85,2.8865,2.8365,0.2535,0.084,0.0385,0.096,0.0315,0.0265,0.1,3.35,"LS",-8,0,18.96,80,1,2,2,2,"2a","1","1b",6,2.8,16.2941176470588,3.351,0.123694419576246,0.533951192964532,0.115331707217217,0.0610312776238154,0.289685822194436,0.196156533859164,NA,30,NA,5,2,1,"0",125,10,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15291",2006,135.964400283195,89.7749022245407,4.91239308884667,4.49730545099477,0.415087637851901,46.1894980586543,1,2,"Norway spruce","Mr","Sora- ja hiekkamoreeni",FALSE,3,2.9748260597124,121.587168141138,0.167144396462548,0.112285848079274,0.0622158276148776,0.825498324305844,292873.601667675,6742852.13356301,23.1967515566983,60.7671323365457,0.937784172385119,4.74039801691542,542.240276923077,725.647454680971,-6.06106121636984,16.5942679900744,8.3449202586662,1259.36273846154,0.359225845662343,0.74725029823397,"Dfb","warm",30,2.8,17.2,80,NA,1035.149,6.8,3.74075,4.359009,13.85,0.85,2.8865,2.8365,0.2535,0.084,0.0385,0.096,0.0315,0.0265,0.1,3.35,"LS",-8,0,18.96,80,1,2,2,2,"2a","1","1b",6,2.8,16.2941176470588,3.351,0.123694419576246,0.533951192964532,0.115331707217217,0.0610312776238154,0.289685822194436,0.196156533859164,NA,30,NA,5,2,1,"0",125,10,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15291",2024,147.777759657379,84.4288356304169,4.99570952126033,4.43590899764017,0.559800523620166,63.3489240269621,1,2,"Norway spruce","Mr","Sora- ja hiekkamoreeni",FALSE,3,2.9748260597124,121.587168141138,0.167144396462548,0.112285848079274,0.0622158276148776,0.825498324305844,292873.601667675,6742852.13356301,23.1967515566983,60.7671323365457,0.937784172385119,4.74039801691542,542.240276923077,725.647454680971,-6.06106121636984,16.5942679900744,8.3449202586662,1259.36273846154,0.359225845662343,0.74725029823397,"Dfb","warm",30,2.8,17.2,80,NA,1035.149,6.8,3.74075,4.359009,13.85,0.85,2.8865,2.8365,0.2535,0.084,0.0385,0.096,0.0315,0.0265,0.1,3.35,"LS",-8,0,18.96,80,1,2,2,2,"2a","1","1b",6,2.8,16.2941176470588,3.351,0.123694419576246,0.533951192964532,0.115331707217217,0.0610312776238154,0.289685822194436,0.196156533859164,NA,30,NA,5,2,1,"0",125,10,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15313",2024,189.555152708275,96.166999578476,5.24468002549303,4.56608625909529,0.678593766397733,93.388153129799,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,1,3.54494167109806,150.068514181012,0.193965290864908,0,0.138699491337215,0.86130050866279,308859.195186835,6743656.6830867,23.4888152015558,60.7823305822276,0.86130050866279,4.66790952703859,549.295923076923,720.755059017163,-6.16799297082228,16.5340277915633,8.36911145636871,1251.51561538462,0.363094535155314,0.762111782921031,"Dfb","warm",30,3,42.4,54.6,NA,604.2625,51.45,3.9695,4.581354,61,2.65,5.6285,5.5785,0.7335,0.349,0.1185,0.165,0.0715,0.06,0.1,12.95,"SL",-4,0,4.59,80,3,2,2,2,"2a","1","1b",6,3,23.0188679245283,6.7555,0.15942565317149,0.521955393093835,0.12261460993618,0.0638312331815172,0.291598763788468,0.152334236827072,NA,21,NA,5,3,1,"0",123,12,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"15393",2024,106.457272873267,130.023509263992,4.66774371097152,4.86771527459816,-0.19997156362664,-23.5662363907253,1,2,"Norway spruce","KSa","Kerrallinen savi- ja silttikerrostuma",FALSE,1,4.34048219777046,96.9240519246136,0.485427907961692,0.0497649442587806,0.186476914736806,0.763758141004413,372820.170002864,6743655.19305578,24.6623182764757,60.8078917792944,0.813523085263194,4.55764243565975,547.118215384615,735.037193102416,-6.6213474801061,16.7791667493797,8.60430062007914,1270.04164615385,0.346463297272724,0.744340858556232,"Dfb","warm",30,38,59,3,NA,1136.1005,17.9,4.061,4.670292,24.05,1.45,2.41,2.33,2.178,0.0155,0.321,1.497,0.0445,0.0975,0.18,6.15,"SiCL",-3,0,5.44,80,3,2,2,2,"2a","1","1b",6,38,16.5862068965517,6.6035,0.619898538653744,0.537375091529781,0.0908931839318242,0.0562222156006156,0.31550950893778,0.421096281030203,NA,27,NA,6,2,1,"0",126,9,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15431",1985,59.0234254236664,256.498435497284,4.07793440618486,5.54712256516643,-1.46918815898157,-197.475010073618,1,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,3,7.64095040972842,81.2790143920399,0.265544138771139,0.234486453494832,0.527446733091639,0.238066813413529,404820.890543472,6742854.51473093,25.2505367028621,60.809651854881,0.472553266908361,4.47135055686959,559.954938461539,744.739289348521,-6.79511904130352,16.8167394540943,8.66426406389956,1266.04232307692,0.325894831218556,0.751880485520474,"Dfc","warm",30,1.6,33.6,64.8,NA,649.7265,70.85,3.9695,4.581354,36.8,1.55,3.4235,3.3985,1.053,0.2145,0.098,0.1785,0.0555,0.023,0.22,8.85,"SL",-4,0,5.21,80,1,2,2,2,"2a","1","1b",6,1.6,23.741935483871,4.971,0.272078052705693,0.493413247023705,0.145416297532107,0.075410015083014,0.285760440361174,0.185727227983943,NA,38,NA,6,3,1,"0",125,11,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15431",2006,130.256698475286,263.67155122757,4.8695071071444,5.57470420444338,-0.705197097298983,-133.414852752284,1,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,3,7.64095040972842,81.2790143920399,0.265544138771139,0.234486453494832,0.527446733091639,0.238066813413529,404820.890543472,6742854.51473093,25.2505367028621,60.809651854881,0.472553266908361,4.47135055686959,559.954938461539,744.739289348521,-6.79511904130352,16.8167394540943,8.66426406389956,1266.04232307692,0.325894831218556,0.751880485520474,"Dfc","warm",30,1.6,33.6,64.8,NA,649.7265,70.85,3.9695,4.581354,36.8,1.55,3.4235,3.3985,1.053,0.2145,0.098,0.1785,0.0555,0.023,0.22,8.85,"SL",-4,0,5.21,80,1,2,2,2,"2a","1","1b",6,1.6,23.741935483871,4.971,0.272078052705693,0.493413247023705,0.145416297532107,0.075410015083014,0.285760440361174,0.185727227983943,NA,38,NA,6,3,1,"0",125,11,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15431",2024,112.171772660376,230.418275117874,4.72003138086984,5.43989624476414,-0.719864863894301,-118.246502457498,1,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,3,7.64095040972842,81.2790143920399,0.265544138771139,0.234486453494832,0.527446733091639,0.238066813413529,404820.890543472,6742854.51473093,25.2505367028621,60.809651854881,0.472553266908361,4.47135055686959,559.954938461539,744.739289348521,-6.79511904130352,16.8167394540943,8.66426406389956,1266.04232307692,0.325894831218556,0.751880485520474,"Dfc","warm",30,1.6,33.6,64.8,NA,649.7265,70.85,3.9695,4.581354,36.8,1.55,3.4235,3.3985,1.053,0.2145,0.098,0.1785,0.0555,0.023,0.22,8.85,"SL",-4,0,5.21,80,1,2,2,2,"2a","1","1b",6,1.6,23.741935483871,4.971,0.272078052705693,0.493413247023705,0.145416297532107,0.075410015083014,0.285760440361174,0.185727227983943,NA,38,NA,6,3,1,"0",125,11,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15474",2024,99.4660081792469,74.1919330954552,4.59981595945775,4.30665542587297,0.293160533584778,25.2740750837917,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,1,2.5795936105635,82.0878730793953,0.255740895318036,0.797664874228485,0.122395157161462,0.0799399686100511,436828.832106067,6744052.12388244,25.8382989771999,60.8267741491479,0.877604842838536,4.62334346097142,575.317846153846,755.899889121415,-6.88167788935203,17.1990456575682,8.82064797602611,1312.54524615385,0.320961688642856,0.761103228659737,"Dfb","warm",30,1.9,23.1,75,NA,821.183,62.15,3.695,4.31454,34.35,1.25,3.585,3.3985,0.5785,0.1515,0.0555,0.095,0.0185,0.0325,0.1,5.7,"LS",-5,0,6.18,80,4,2,2,2,"2a","2","2a",3,1.9,27.48,4.26,0.178755868544601,0.570038701772933,0.110868289431898,0.0596605759631844,0.259432432831984,0.290249223027341,NA,33,NA,5,4,1,"0",127,9,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15551",1985,43.6084799529217,92.2081335783005,3.77525162577648,4.52404834335607,-0.748796717579588,-48.5996536253788,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,2.89740993222172,59.2743291639592,0.276491349780931,0.627377715668154,0.0240222655764018,0.348600018755443,500791.162906744,6742855.58673116,27.0145461550065,60.8210513074311,0.975977734423598,4.4983263362765,598.412953846154,754.88623661281,-7.31014193548387,17.3839667493797,9.0726578320808,1332.82309230769,0.308111806711724,0.792719385812682,"Dfb","warm",30,1.9,35,63,NA,460.02,70.15,4.061,4.670292,35.45,1.45,2.93,2.764,0.25,0.2975,0.122,0.073,0.01,0.0245,0.21,7.1,"SL",-5,0,6.87,80,1,2,2,2,"2a","1","1b",4,1.9,24.448275862069,3.4435,0.136343836213155,0.562015178316287,0.110335966000278,0.0600529984502563,0.267595857233179,0.27196070959256,NA,24,NA,5,4,1,"0",128,9,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15551",2006,85.427519469113,95.6762853860855,4.4476682909128,4.56097046614271,-0.113302175229918,-10.2487659169725,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,2.89740993222172,59.2743291639592,0.276491349780931,0.627377715668154,0.0240222655764018,0.348600018755443,500791.162906744,6742855.58673116,27.0145461550065,60.8210513074311,0.975977734423598,4.4983263362765,598.412953846154,754.88623661281,-7.31014193548387,17.3839667493797,9.0726578320808,1332.82309230769,0.308111806711724,0.792719385812682,"Dfb","warm",30,1.9,35,63,NA,460.02,70.15,4.061,4.670292,35.45,1.45,2.93,2.764,0.25,0.2975,0.122,0.073,0.01,0.0245,0.21,7.1,"SL",-5,0,6.87,80,1,2,2,2,"2a","1","1b",4,1.9,24.448275862069,3.4435,0.136343836213155,0.562015178316287,0.110335966000278,0.0600529984502563,0.267595857233179,0.27196070959256,NA,24,NA,5,4,1,"0",128,9,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15551",2024,80.991083746432,85.6397596001625,4.39433907140896,4.45014965661995,-0.055810585210998,-4.64867585373051,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,2.89740993222172,59.2743291639592,0.276491349780931,0.627377715668154,0.0240222655764018,0.348600018755443,500791.162906744,6742855.58673116,27.0145461550065,60.8210513074311,0.975977734423598,4.4983263362765,598.412953846154,754.88623661281,-7.31014193548387,17.3839667493797,9.0726578320808,1332.82309230769,0.308111806711724,0.792719385812682,"Dfb","warm",30,1.9,35,63,NA,460.02,70.15,4.061,4.670292,35.45,1.45,2.93,2.764,0.25,0.2975,0.122,0.073,0.01,0.0245,0.21,7.1,"SL",-5,0,6.87,80,1,2,2,2,"2a","1","1b",4,1.9,24.448275862069,3.4435,0.136343836213155,0.562015178316287,0.110335966000278,0.0600529984502563,0.267595857233179,0.27196070959256,NA,24,NA,5,4,1,"0",128,9,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15591",1985,57.0094063929674,113.058588027954,4.04321627865754,4.72790616247249,-0.684689883814947,-56.0491816349867,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,3.49876434042197,58.1634486940702,0.402132823120665,0.884413163326529,0,0.115586836673471,532770.40302057,6742841.46300007,27.6024878010486,60.8195746843804,1,4.37436206283335,612.222123076923,741.921634188931,-7.55405955334988,17.2949334987593,9.11511623888926,1318.92967692308,0.311783709510849,0.825184352180543,"Dfb","warm",30,1,20.4,78.5,973.706700167504,969.825,26.2,4.244,4.848168,15.1,0.6,1.245,1.1835,0.1525,0.072,0.033,0.027,0.001,0.023,0.1,3.85,"LS",-5,0,5.79,80,1,2,2,2,"2b","1","1b",7,1,25.1666666666667,1.519,0.1550362080316,0.570094139088856,0.112011822370368,0.0610994116845072,0.25679462685627,0.256088523085524,NA,22,NA,5,4,1,"0",130,6,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15591",2006,78.4483138450614,119.658118128777,4.36243998557726,4.7846386610187,-0.422198675441436,-41.2098042837151,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,3.49876434042197,58.1634486940702,0.402132823120665,0.884413163326529,0,0.115586836673471,532770.40302057,6742841.46300007,27.6024878010486,60.8195746843804,1,4.37436206283335,612.222123076923,741.921634188931,-7.55405955334988,17.2949334987593,9.11511623888926,1318.92967692308,0.311783709510849,0.825184352180543,"Dfb","warm",30,1,20.4,78.5,973.706700167504,969.825,26.2,4.244,4.848168,15.1,0.6,1.245,1.1835,0.1525,0.072,0.033,0.027,0.001,0.023,0.1,3.85,"LS",-5,0,5.79,80,1,2,2,2,"2b","1","1b",7,1,25.1666666666667,1.519,0.1550362080316,0.570094139088856,0.112011822370368,0.0610994116845072,0.25679462685627,0.256088523085524,NA,22,NA,5,4,1,"0",130,6,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15591",2024,72.6803362511182,100.565001666546,4.28607086997734,4.61080430117701,-0.324733431199669,-27.8846654154277,1,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,3.49876434042197,58.1634486940702,0.402132823120665,0.884413163326529,0,0.115586836673471,532770.40302057,6742841.46300007,27.6024878010486,60.8195746843804,1,4.37436206283335,612.222123076923,741.921634188931,-7.55405955334988,17.2949334987593,9.11511623888926,1318.92967692308,0.311783709510849,0.825184352180543,"Dfb","warm",30,1,20.4,78.5,973.706700167504,969.825,26.2,4.244,4.848168,15.1,0.6,1.245,1.1835,0.1525,0.072,0.033,0.027,0.001,0.023,0.1,3.85,"LS",-5,0,5.79,80,1,2,2,2,"2b","1","1b",7,1,25.1666666666667,1.519,0.1550362080316,0.570094139088856,0.112011822370368,0.0610994116845072,0.25679462685627,0.256088523085524,NA,22,NA,5,4,1,"0",130,6,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15611",1985,33.1856554150378,56.7216649055481,3.502117716743,4.03815623485281,-0.536038518109813,-23.5360094905103,1,1,"Scots pine","Ve","Vesistö",FALSE,3,2.24289502203017,55.2145914547781,0.176666223872494,0.665443938631224,0.0841796691816682,0.25037639218711,548766.090745583,6742850.48640463,27.8965373421234,60.8180155168708,0.915820330818334,4.37893331502511,602.780092307692,732.723725787996,-7.5943811414392,17.3029935483871,9.12480465833322,1320.12650769231,0.315004799724473,0.822656713701255,"Dfb","warm",30,4.1,47.8,48.1,NA,521.9505,65.2,3.878,4.492416,41.65,1.85,3.54,3.326,0.681,0.256,0.0845,0.11,0.01,0.0275,0.1,9.65,"SL",-1,0,2.37,40,1,2,2,2,"2b","1","1b",4,4.1,22.5135135135135,4.329,0.208593208593209,0.554280813164686,0.12699210155207,0.0655199726357444,0.253207112647499,0.147030062643052,20,1,20,3,4,1,"0",131,6,41,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15611",2006,127.777410720299,59.2659853100777,4.8502897713932,4.08203553789023,0.768254233502977,68.5114254102213,1,1,"Scots pine","Ve","Vesistö",FALSE,3,2.24289502203017,55.2145914547781,0.176666223872494,0.665443938631224,0.0841796691816682,0.25037639218711,548766.090745583,6742850.48640463,27.8965373421234,60.8180155168708,0.915820330818334,4.37893331502511,602.780092307692,732.723725787996,-7.5943811414392,17.3029935483871,9.12480465833322,1320.12650769231,0.315004799724473,0.822656713701255,"Dfb","warm",30,4.1,47.8,48.1,NA,521.9505,65.2,3.878,4.492416,41.65,1.85,3.54,3.326,0.681,0.256,0.0845,0.11,0.01,0.0275,0.1,9.65,"SL",-1,0,2.37,40,1,2,2,2,"2b","1","1b",4,4.1,22.5135135135135,4.329,0.208593208593209,0.554280813164686,0.12699210155207,0.0655199726357444,0.253207112647499,0.147030062643052,20,1,20,3,4,1,"0",131,6,41,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15611",2024,87.0462257444916,58.5109928846359,4.46643930794502,4.06921464914234,0.397224658802688,28.5352328598557,1,1,"Scots pine","Ve","Vesistö",FALSE,3,2.24289502203017,55.2145914547781,0.176666223872494,0.665443938631224,0.0841796691816682,0.25037639218711,548766.090745583,6742850.48640463,27.8965373421234,60.8180155168708,0.915820330818334,4.37893331502511,602.780092307692,732.723725787996,-7.5943811414392,17.3029935483871,9.12480465833322,1320.12650769231,0.315004799724473,0.822656713701255,"Dfb","warm",30,4.1,47.8,48.1,NA,521.9505,65.2,3.878,4.492416,41.65,1.85,3.54,3.326,0.681,0.256,0.0845,0.11,0.01,0.0275,0.1,9.65,"SL",-1,0,2.37,40,1,2,2,2,"2b","1","1b",4,4.1,22.5135135135135,4.329,0.208593208593209,0.554280813164686,0.12699210155207,0.0655199726357444,0.253207112647499,0.147030062643052,20,1,20,3,4,1,"0",131,6,41,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15631",1985,103.730070404541,25.5772818922997,4.64179204817233,3.24170453140783,1.4000875167645,78.1527885122413,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,2.30025328770408,104.140014685064,0.683254420700376,0.5879938885018,0.4120061114982,0,564752.075562914,6742847.55339209,28.1903644355411,60.8157072709822,0.5879938885018,4.29592091407304,588.800236686391,720.313306877195,-7.74222027104409,17.2067394540943,9.14469629323122,1308.34572781065,0.323626890765577,0.817422406423451,"Dfb","warm",30,13.8,56.5,29.7,897.511809045226,951.745,17.8,4.061,4.670292,37.25,2.15,3.126,3.098,0.706,0.041,0.0975,0.146,0.077,0.046,0.1,8.2,"SiL",-2,0,2.9,80,1,2,2,2,"2b","1","1b",4,13.8,17.3255813953488,4.1935,0.2373912006677,0.508503718311928,0.149445936662707,0.077273774793314,0.26477657023205,0.142534926230211,7,0,7,2,3,1,"0",134,3,28,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15631",2006,177.393488574309,32.5281251072884,5.1783703644347,3.48210510302002,1.69626526141468,144.865363467021,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,2.30025328770408,104.140014685064,0.683254420700376,0.5879938885018,0.4120061114982,0,564752.075562914,6742847.55339209,28.1903644355411,60.8157072709822,0.5879938885018,4.29592091407304,588.800236686391,720.313306877195,-7.74222027104409,17.2067394540943,9.14469629323122,1308.34572781065,0.323626890765577,0.817422406423451,"Dfb","warm",30,13.8,56.5,29.7,897.511809045226,951.745,17.8,4.061,4.670292,37.25,2.15,3.126,3.098,0.706,0.041,0.0975,0.146,0.077,0.046,0.1,8.2,"SiL",-2,0,2.9,80,1,2,2,2,"2b","1","1b",4,13.8,17.3255813953488,4.1935,0.2373912006677,0.508503718311928,0.149445936662707,0.077273774793314,0.26477657023205,0.142534926230211,7,0,7,2,3,1,"0",134,3,28,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"15631",2024,98.7560609606575,49.8460019826889,4.59265277871454,3.90893829224251,0.683714486472026,48.9100589779686,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,2.30025328770408,104.140014685064,0.683254420700376,0.5879938885018,0.4120061114982,0,564752.075562914,6742847.55339209,28.1903644355411,60.8157072709822,0.5879938885018,4.29592091407304,588.800236686391,720.313306877195,-7.74222027104409,17.2067394540943,9.14469629323122,1308.34572781065,0.323626890765577,0.817422406423451,"Dfb","warm",30,13.8,56.5,29.7,897.511809045226,951.745,17.8,4.061,4.670292,37.25,2.15,3.126,3.098,0.706,0.041,0.0975,0.146,0.077,0.046,0.1,8.2,"SiL",-2,0,2.9,80,1,2,2,2,"2b","1","1b",4,13.8,17.3255813953488,4.1935,0.2373912006677,0.508503718311928,0.149445936662707,0.077273774793314,0.26477657023205,0.142534926230211,7,0,7,2,3,1,"0",134,3,28,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"17171",2024,183.472254010782,73.8004713654518,5.21206345176119,4.30136511865177,0.910698333109414,109.67178264533,1,1,"Scots pine","HM","Harju, delta, sanduri, lajittunut reunamuodostuma",FALSE,1,2.23712012435814,157.898059587703,0.43376976812996,1,0,0,196901.106489108,6758853.10342403,21.4178149280872,60.8487724125124,1,5.56395006062563,530.223138461538,653.597846441535,-4.51587379689276,16.5693419354839,7.67238100706851,1318.81210769231,0.333962929810234,0.811237584928253,"Dfb","warm",30,2.1,24.3,73.6,NA,564.251,69.95,3.83225,4.447947,49.5,1.7,4.9545,4.772,0.1875,0.294,0.114,0.1145,0.0015,0.032,0.1,10.1,"LS",-6,0,6.82,80,1,1,1,1,"1","1","1a",2,2.1,29.1176470588235,5.32,0.0842105263157895,0.571775048473268,0.109880682137334,0.0612383623302136,0.257105907059185,0.29203789593192,NA,26,NA,4,4,1,"0",130,2,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"17252",2024,193.975965701096,82.2103595733643,5.26773426324988,4.40928132299421,0.858452940255671,111.765606127732,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,1,2.8700626511102,156.396609568408,0.45686573061723,0.381852155102871,0.197298848356492,0.420848996540638,260881.918514838,6759240.67204244,22.5910298846241,60.8959354549722,0.802701151643509,4.8408089230029,558.921923076923,729.975507035656,-5.90148986358469,16.6413280397022,8.29963406714597,1270.76755384615,0.319413468976778,0.76567215980525,"Dfb","warm",30,28.6,61.1,10.3,NA,1088.9875,5.4,4.19825,4.803699,28.15,1.75,3.04,2.8585,2.036,0.1495,0.158,2.278,0.0265,0.102,0.22,7.45,"SiCL",-3,0,4.69,80,2,2,2,2,"2a","1","1b",5,28.6,16.0857142857143,7.6525,0.597713165632146,0.547453083893529,0.103614984279684,0.0603296653953098,0.288602266431478,0.348906569768902,25,3,25,3,2,1,"1",127,7,46,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
