"plot_id","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"3293",78.9296063556518,97.4472295529704,99.6650038436553,98.0285266072598,99.7391157304726,99.5048342325543,95.817152729701,99.1714837154665,104.884186144195,94.2374761287687,103.120579702481,99.9641746433849,104.601104163541,109.957304819653,102.464894746576,104.917435357682,100.264086323709,107.935896962014,107.643629847128,106.678474159714,102.983283463469,103.288947170518,101.204850031709,103.800391097007,111.970813734087,103.60619111149,96.0169769129668,104.004671678684,107.396207222764,103.641936312306,110.02564483189,107.387280306991,111.64884105914,105.954133752645,106.126658881167,106.26767778709,106.713711777098,113.723915277057,112.212623571642,107.07960652815
"5311",78.8622857384735,93.786942160056,97.0300743397704,94.8361431164316,97.5983806060081,99.9488056880163,100.125825361233,104.970204291344,110.404361202106,96.3009709968838,104.65121271428,103.824399663614,108.638134112217,114.529501919166,106.111192903053,106.916942793262,102.574510713081,109.411354827863,107.674269083999,106.215168324437,111.83141811897,109.090308503927,103.63065694755,103.219297056719,107.000240944036,99.6128271426441,94.096035890612,101.362169245383,103.585308989512,102.50646649041,109.191300480997,104.938528099859,107.63795789138,102.894680015005,103.128336316347,103.3518602274,102.535970400488,110.502995926232,110.681851802451,105.452682834195
"5333",89.3719125286869,115.758787837799,121.006032468522,116.685204241313,119.591777428535,120.848829396676,112.086451464736,117.400216548094,124.15500335539,107.493323897124,114.657787750859,131.861386351027,140.857266996293,146.199046868895,131.217835517931,131.459650667372,124.464593752286,130.880848752656,126.720768538355,122.952597913924,108.573312193539,103.004521721546,102.501419476013,106.117524081636,111.046800140243,105.354076781996,101.502535466959,106.827227241577,108.008492084441,106.035197569343,110.184876537403,108.313316696931,111.369149329995,108.426299516972,109.128772388342,108.167130416752,106.142176838486,110.770465896327,110.496100026388,106.281947208491
"5371",55.4177741784442,65.7647710603517,68.5973282875424,69.0563534074881,69.8009847662138,71.1855946579001,71.7480152643879,76.4362657312419,83.1882837362514,70.2299260877539,76.9042224800757,77.8264428862074,82.2438591211983,82.6812078631263,76.5999773080016,77.0036977340094,73.5575941079854,78.2881977711668,77.0041289431057,74.8903369792422,74.0166566472908,71.0823901903076,69.2404018834395,71.8753040355575,75.0281160263372,70.6012552423266,67.0941255909887,71.6414910376012,73.5561339446949,71.4678448550518,74.7895115909964,73.1087569269754,76.1758610096582,72.9039864111737,73.0166027016412,73.250762931607,71.9697542147641,75.9306202602672,75.5145128813122,71.6234015469734
"7271",57.1656446957616,65.2960458911358,68.9353080311129,69.3332005532968,72.5884001695,76.6992407873162,76.5974908188498,81.6322558191216,86.6652271089313,73.8636673710472,80.1273838349192,88.3929836209497,92.3862432460101,97.9216954324169,87.3925024260589,88.7490215972866,82.4087314929887,88.4849712153034,83.4787209995275,81.8933947315307,79.477489238989,71.4697199688558,69.8145489576686,71.552757424013,75.7565148583108,71.6954566917675,67.538759627071,71.8884494711466,72.237069198296,71.119116250498,74.63893102196,73.3160179325146,76.745212244164,73.2924708704428,73.3214055547451,73.7295972858287,73.7152601757581,78.9463506078024,78.2654262163374,74.5092135529201
"7351",63.8915885983362,69.6531318837308,71.8699409921824,72.0378527128876,73.7007956045342,75.9317576823675,75.733493490285,79.3335668032808,84.7491216378633,74.1096550637245,77.8944437107204,80.9177572226091,84.7784778446771,87.188056444074,82.8001845379237,84.6592311365617,82.9737710668562,88.5876009535899,87.6976747531301,87.8977071734805,88.2387741876591,94.683793366261,88.5814590454976,91.2060237740122,96.7390352578299,87.5944057235864,84.680705567189,107.026627452676,124.71020198605,125.098060120656,138.374611190377,116.406141946614,105.596084411522,82.5821241560706,79.0034668415451,79.5209782951652,79.3252201087684,81.8436211724227,82.0893396499075,79.5796227052204
"9251",90.099174858554,99.0555885619208,104.551575838141,106.496214523815,112.040677847796,119.218863415531,119.001436511474,126.793908369622,133.008795449963,114.338502509153,121.191877270011,128.776183659251,132.661491999898,140.656531661215,128.684556133961,131.688774035747,125.274012662836,134.61907364544,128.341001482384,126.948425564696,130.375713549898,117.739641260718,114.858466298797,118.259839571275,127.228865785907,119.181887408966,110.212627024837,120.1635197967,121.353677149918,117.578587415929,126.043420130174,125.43567708455,134.246681992138,125.688213963025,125.385942067429,126.059607252224,123.586097985204,131.200576502408,129.416281113639,121.262275366171
"9271",86.1537374994139,101.78694072891,107.168905488115,105.409743434098,108.607415271584,112.700764864687,112.611561726385,119.827952816437,126.605445911372,108.174253276018,115.113955852119,123.988640977443,128.96493828139,136.835770234683,124.474420745763,127.30608993849,120.067846731843,128.442038335756,122.238904098834,121.483485243402,118.381724637102,109.038967197494,106.608068309837,109.916353187458,117.090897014474,109.218194229241,102.354647583119,110.871229775601,112.293994077551,109.840376635741,116.48718223373,112.854240963208,117.29094675415,110.762744518363,110.424535854947,111.337841141426,109.956267355488,116.849117790347,116.007383953517,110.255451590642
"9291",120.09701077115,141.53987337246,147.571605410635,142.920310549628,144.981817509738,147.675484553087,140.401872385747,143.97103161647,148.016066124382,133.805313606001,138.084714129759,140.493224367619,145.961564657563,152.223093810018,145.3626715589,148.818174899859,145.913816011134,154.328525670908,152.490329553308,154.341298380857,152.350476157292,167.476695050739,157.915546557939,155.20158246914,164.628279355889,151.238115302259,141.83888192251,154.811215322307,170.506626602873,185.646585360054,231.185698570123,232.760740214688,259.818364061943,217.25134144083,192.275899479986,164.104932883656,144.375202130686,147.231586378994,148.588603733714,144.699428796323
"9311",54.091027818494,58.1571045225386,59.6867174248615,59.3040960057158,60.3360780795421,61.5941489019097,62.0749767951553,64.9653244788533,68.0780078013685,61.8629199428133,64.953324458664,67.5947109992832,71.7339649555505,76.5377004103069,72.6063935817068,75.6550178985794,74.4193881017953,80.8035363848269,81.4464726331897,83.3191289744918,83.7358424863673,119.045356206008,105.468453059599,102.151271515761,95.0249895012942,71.9749853616067,67.6555073242955,73.2605459359596,74.9596476375842,72.8803204760729,81.4865498281308,80.7525157300745,83.199188913641,74.2162204269662,74.3043713423979,74.741722180934,74.207616055161,79.5040348005821,80.0164605642409,75.594825550281
