==========================================================
  Yasso07  Chain 1 / 5
  Run ID:  20260601_135824
  Started: 2026-06-01 13:58:41.307043
  Plots:   358 | Iter: 50000 | Cores: 11
==========================================================

Initial ll at best_x: -5200.527

[13:59:34]  eval   200  |  ll:  -4982.999  |  3.80 eval/s  |  0.9 min  |  -Inf: 0
[14:00:27]  eval   400  |  ll:  -4994.517  |  3.79 eval/s  |  1.8 min  |  -Inf: 0
[14:01:19]  eval   600  |  ll:  -4959.926  |  3.81 eval/s  |  2.6 min  |  -Inf: 0
[14:02:16]  eval   800  |  ll:  -4937.288  |  3.72 eval/s  |  3.6 min  |  -Inf: 0
[14:03:09]  eval  1000  |  ll:  -5169.863  |  3.73 eval/s  |  4.5 min  |  -Inf: 0
[14:04:02]  eval  1200  |  ll:  -5048.989  |  3.74 eval/s  |  5.3 min  |  -Inf: 0
[14:04:55]  eval  1400  |  ll:  -4924.688  |  3.75 eval/s  |  6.2 min  |  -Inf: 0
[14:05:46]  eval  1600  |  ll:  -4906.383  |  3.77 eval/s  |  7.1 min  |  -Inf: 0
[14:06:41]  eval  1800  |  ll:  -4916.757  |  3.75 eval/s  |  8.0 min  |  -Inf: 0
[14:07:32]  eval  2000  |  ll:  -4988.449  |  3.77 eval/s  |  8.8 min  |  -Inf: 0
[14:08:23]  eval  2200  |  ll:  -4950.702  |  3.78 eval/s  |  9.7 min  |  -Inf: 0
[14:09:13]  eval  2400  |  ll:  -4911.269  |  3.80 eval/s  |  10.5 min  |  -Inf: 0
[14:10:06]  eval  2600  |  ll:  -5227.477  |  3.80 eval/s  |  11.4 min  |  -Inf: 0
[14:11:01]  eval  2800  |  ll:  -4927.266  |  3.79 eval/s  |  12.3 min  |  -Inf: 0
[14:11:53]  eval  3000  |  ll:  -4914.719  |  3.79 eval/s  |  13.2 min  |  -Inf: 0
[14:12:43]  eval  3200  |  ll:  -4902.545  |  3.80 eval/s  |  14.0 min  |  -Inf: 0
[14:13:34]  eval  3400  |  ll:  -4968.196  |  3.81 eval/s  |  14.9 min  |  -Inf: 0
[14:14:29]  eval  3600  |  ll:  -4916.190  |  3.80 eval/s  |  15.8 min  |  -Inf: 0
[14:15:20]  eval  3800  |  ll:  -4940.286  |  3.80 eval/s  |  16.7 min  |  -Inf: 0
[14:16:11]  eval  4000  |  ll:  -4898.584  |  3.81 eval/s  |  17.5 min  |  -Inf: 0
[14:17:02]  eval  4200  |  ll:  -4904.123  |  3.81 eval/s  |  18.3 min  |  -Inf: 0
[14:17:54]  eval  4400  |  ll:  -4941.067  |  3.82 eval/s  |  19.2 min  |  -Inf: 0
[14:18:48]  eval  4600  |  ll:  -5122.437  |  3.81 eval/s  |  20.1 min  |  -Inf: 0
[14:19:39]  eval  4800  |  ll:  -4904.276  |  3.81 eval/s  |  21.0 min  |  -Inf: 0
[14:20:31]  eval  5000  |  ll:  -4895.253  |  3.82 eval/s  |  21.8 min  |  -Inf: 0
[14:21:22]  eval  5200  |  ll:  -4935.472  |  3.82 eval/s  |  22.7 min  |  -Inf: 0
[14:22:13]  eval  5400  |  ll:  -4895.521  |  3.82 eval/s  |  23.5 min  |  -Inf: 0
[14:23:08]  eval  5600  |  ll:  -4892.684  |  3.82 eval/s  |  24.4 min  |  -Inf: 0
[14:23:58]  eval  5800  |  ll:  -4940.225  |  3.82 eval/s  |  25.3 min  |  -Inf: 0
[14:24:48]  eval  6000  |  ll:  -5161.577  |  3.83 eval/s  |  26.1 min  |  -Inf: 0
[14:25:37]  eval  6200  |  ll:  -4892.353  |  3.84 eval/s  |  26.9 min  |  -Inf: 0
[14:26:26]  eval  6400  |  ll:  -4892.262  |  3.84 eval/s  |  27.7 min  |  -Inf: 0
[14:27:19]  eval  6600  |  ll:  -4889.451  |  3.84 eval/s  |  28.6 min  |  -Inf: 0
[14:28:09]  eval  6800  |  ll:  -4899.006  |  3.85 eval/s  |  29.5 min  |  -Inf: 0
[14:28:57]  eval  7000  |  ll:  -4888.423  |  3.85 eval/s  |  30.3 min  |  -Inf: 0
[14:29:47]  eval  7200  |  ll:  -4909.998  |  3.86 eval/s  |  31.1 min  |  -Inf: 0
[14:30:36]  eval  7400  |  ll:  -4890.859  |  3.87 eval/s  |  31.9 min  |  -Inf: 0
[14:31:28]  eval  7600  |  ll:  -5224.946  |  3.86 eval/s  |  32.8 min  |  -Inf: 0
[14:32:17]  eval  7800  |  ll:  -4904.419  |  3.87 eval/s  |  33.6 min  |  -Inf: 0
[14:33:06]  eval  8000  |  ll:  -4911.387  |  3.87 eval/s  |  34.4 min  |  -Inf: 0
[14:33:55]  eval  8200  |  ll:  -4890.088  |  3.88 eval/s  |  35.2 min  |  -Inf: 0
[14:34:46]  eval  8400  |  ll:  -4893.812  |  3.88 eval/s  |  36.1 min  |  -Inf: 0
[14:35:38]  eval  8600  |  ll:  -4879.705  |  3.88 eval/s  |  36.9 min  |  -Inf: 0
[14:36:27]  eval  8800  |  ll:  -4892.158  |  3.88 eval/s  |  37.8 min  |  -Inf: 0
[14:37:16]  eval  9000  |  ll:  -4883.560  |  3.89 eval/s  |  38.6 min  |  -Inf: 0
[14:38:06]  eval  9200  |  ll:  -4942.028  |  3.89 eval/s  |  39.4 min  |  -Inf: 0
[14:39:00]  eval  9400  |  ll:  -5014.186  |  3.89 eval/s  |  40.3 min  |  -Inf: 0
[14:39:49]  eval  9600  |  ll:  -4956.558  |  3.89 eval/s  |  41.1 min  |  -Inf: 0
[14:40:37]  eval  9800  |  ll:  -4893.891  |  3.90 eval/s  |  41.9 min  |  -Inf: 0
[14:41:25]  eval 10000  |  ll:  -4886.350  |  3.90 eval/s  |  42.7 min  |  -Inf: 0
[14:42:15]  eval 10200  |  ll:  -4891.149  |  3.90 eval/s  |  43.6 min  |  -Inf: 0
[14:43:02]  eval 10400  |  ll:  -5208.329  |  3.91 eval/s  |  44.4 min  |  -Inf: 0
[14:43:45]  eval 10600  |  ll:  -4895.839  |  3.92 eval/s  |  45.1 min  |  -Inf: 0
