==========================================================
  SP1  Chain 4 / 4
  Run ID:  20260519_154223
  Started: 2026-05-19 15:46:20.970914
  Plots:   447 | Iter: 1000 | Cores: 11
==========================================================

Initial ll at best_x: -33745.082

[15:46:22]  eval    20  |  ll: -1348801.808  |  15.24 eval/s  |  0.0 min  |  -Inf: 0
[15:46:23]  eval    40  |  ll:  -6281.499  |  15.55 eval/s  |  0.0 min  |  -Inf: 0
[15:46:24]  eval    60  |  ll:  -6552.828  |  15.56 eval/s  |  0.1 min  |  -Inf: 0
[15:46:26]  eval    80  |  ll:  -6210.545  |  15.55 eval/s  |  0.1 min  |  -Inf: 0
[15:46:27]  eval   100  |  ll:  -6229.964  |  15.70 eval/s  |  0.1 min  |  -Inf: 0
[15:46:28]  eval   120  |  ll:  -6639.340  |  15.77 eval/s  |  0.1 min  |  -Inf: 0
[15:46:29]  eval   140  |  ll:  -6340.650  |  15.80 eval/s  |  0.1 min  |  -Inf: 0
[15:46:31]  eval   160  |  ll:  -6294.857  |  15.89 eval/s  |  0.2 min  |  -Inf: 0
[15:46:32]  eval   180  |  ll:  -6220.537  |  15.96 eval/s  |  0.2 min  |  -Inf: 0
[15:46:34]  eval   200  |  ll:  -6304.676  |  15.41 eval/s  |  0.2 min  |  -Inf: 0
[15:46:35]  eval   220  |  ll:  -6225.869  |  14.97 eval/s  |  0.2 min  |  -Inf: 0
[15:46:37]  eval   240  |  ll:  -6360.551  |  14.99 eval/s  |  0.3 min  |  -Inf: 0
[15:46:38]  eval   260  |  ll:  -6318.933  |  15.05 eval/s  |  0.3 min  |  -Inf: 0
[15:46:39]  eval   280  |  ll:  -6237.481  |  15.08 eval/s  |  0.3 min  |  -Inf: 0
[15:46:40]  eval   300  |  ll:  -6217.443  |  15.19 eval/s  |  0.3 min  |  -Inf: 0
[15:46:42]  eval   320  |  ll:  -6265.274  |  15.22 eval/s  |  0.4 min  |  -Inf: 0
[15:46:43]  eval   340  |  ll:  -6178.331  |  15.24 eval/s  |  0.4 min  |  -Inf: 0
[15:46:44]  eval   360  |  ll:  -6377.312  |  15.28 eval/s  |  0.4 min  |  -Inf: 0
[15:46:45]  eval   380  |  ll:  -6217.653  |  15.31 eval/s  |  0.4 min  |  -Inf: 0
[15:46:47]  eval   400  |  ll:  -6319.833  |  15.35 eval/s  |  0.4 min  |  -Inf: 0
[15:46:48]  eval   420  |  ll:  -8474.695  |  15.40 eval/s  |  0.5 min  |  -Inf: 0
[15:46:49]  eval   440  |  ll:  -6152.563  |  15.44 eval/s  |  0.5 min  |  -Inf: 0
[15:46:51]  eval   460  |  ll:  -6174.572  |  15.33 eval/s  |  0.5 min  |  -Inf: 0
[15:46:52]  eval   480  |  ll:  -6142.060  |  15.10 eval/s  |  0.5 min  |  -Inf: 0
[15:46:54]  eval   500  |  ll:  -6120.258  |  15.09 eval/s  |  0.6 min  |  -Inf: 0
[15:46:55]  eval   520  |  ll:  -6126.210  |  15.13 eval/s  |  0.6 min  |  -Inf: 0
[15:46:56]  eval   540  |  ll:  -6156.425  |  15.15 eval/s  |  0.6 min  |  -Inf: 0
[15:46:57]  eval   560  |  ll:  -6496.389  |  15.20 eval/s  |  0.6 min  |  -Inf: 0
[15:46:59]  eval   580  |  ll:  -6672.560  |  15.24 eval/s  |  0.6 min  |  -Inf: 0
[15:47:00]  eval   600  |  ll:  -6360.158  |  15.26 eval/s  |  0.7 min  |  -Inf: 0
[15:47:01]  eval   620  |  ll:  -6150.314  |  15.27 eval/s  |  0.7 min  |  -Inf: 0
