==========================================================
  Yasso15  Chain 2 / 4
  Run ID:  20260519_160313
  Started: 2026-05-19 16:08:43.485995
  Plots:   447 | Iter: 2000 | Cores: 11
==========================================================

Initial ll at best_x: -7146.572

[16:08:48]  eval    20  |  ll:  -7154.842  |  4.38 eval/s  |  0.1 min  |  -Inf: 0
[16:08:51]  eval    40  |  ll:  -6358.186  |  5.11 eval/s  |  0.1 min  |  -Inf: 0
[16:08:54]  eval    60  |  ll:  -6792.843  |  5.60 eval/s  |  0.2 min  |  -Inf: 0
[16:08:57]  eval    80  |  ll:  -6337.420  |  5.94 eval/s  |  0.2 min  |  -Inf: 0
[16:08:59]  eval   100  |  ll:  -6251.185  |  6.16 eval/s  |  0.3 min  |  -Inf: 0
[16:09:02]  eval   120  |  ll:  -6291.355  |  6.31 eval/s  |  0.3 min  |  -Inf: 0
[16:09:05]  eval   140  |  ll:  -6342.800  |  6.43 eval/s  |  0.4 min  |  -Inf: 0
[16:09:08]  eval   160  |  ll:  -6225.645  |  6.53 eval/s  |  0.4 min  |  -Inf: 0
[16:09:10]  eval   180  |  ll:  -6234.679  |  6.60 eval/s  |  0.5 min  |  -Inf: 0
[16:09:14]  eval   200  |  ll:  -6395.969  |  6.56 eval/s  |  0.5 min  |  -Inf: 0
[16:09:17]  eval   220  |  ll:  -6210.383  |  6.49 eval/s  |  0.6 min  |  -Inf: 0
[16:09:21]  eval   240  |  ll:  -6195.240  |  6.32 eval/s  |  0.6 min  |  -Inf: 0
[16:09:25]  eval   260  |  ll:  -6214.223  |  6.28 eval/s  |  0.7 min  |  -Inf: 0
[16:09:28]  eval   280  |  ll:  -6279.450  |  6.31 eval/s  |  0.7 min  |  -Inf: 0
[16:09:30]  eval   300  |  ll:  -6304.805  |  6.34 eval/s  |  0.8 min  |  -Inf: 0
[16:09:33]  eval   320  |  ll:  -6584.137  |  6.36 eval/s  |  0.8 min  |  -Inf: 0
[16:09:36]  eval   340  |  ll:  -6215.956  |  6.37 eval/s  |  0.9 min  |  -Inf: 0
[16:09:39]  eval   360  |  ll:  -6311.937  |  6.40 eval/s  |  0.9 min  |  -Inf: 0
[16:09:42]  eval   380  |  ll:  -6193.664  |  6.43 eval/s  |  1.0 min  |  -Inf: 0
[16:09:45]  eval   400  |  ll:  -6219.608  |  6.44 eval/s  |  1.0 min  |  -Inf: 0
[16:09:48]  eval   420  |  ll:  -6272.839  |  6.44 eval/s  |  1.1 min  |  -Inf: 0
[16:09:52]  eval   440  |  ll:  -6205.916  |  6.40 eval/s  |  1.1 min  |  -Inf: 0
[16:09:55]  eval   460  |  ll:  -6190.992  |  6.38 eval/s  |  1.2 min  |  -Inf: 0
[16:09:59]  eval   480  |  ll:  -6245.075  |  6.36 eval/s  |  1.3 min  |  -Inf: 0
[16:10:02]  eval   500  |  ll:  -6185.422  |  6.38 eval/s  |  1.3 min  |  -Inf: 0
[16:10:04]  eval   520  |  ll:  -6980.010  |  6.41 eval/s  |  1.4 min  |  -Inf: 0
[16:10:07]  eval   540  |  ll:  -6187.903  |  6.44 eval/s  |  1.4 min  |  -Inf: 0
[16:10:10]  eval   560  |  ll:  -6202.343  |  6.47 eval/s  |  1.4 min  |  -Inf: 0
[16:10:12]  eval   580  |  ll:  -6331.950  |  6.50 eval/s  |  1.5 min  |  -Inf: 0
[16:10:15]  eval   600  |  ll:  -6264.092  |  6.53 eval/s  |  1.5 min  |  -Inf: 0
[16:10:18]  eval   620  |  ll:  -6270.061  |  6.56 eval/s  |  1.6 min  |  -Inf: 0
[16:10:20]  eval   640  |  ll:  -6183.907  |  6.59 eval/s  |  1.6 min  |  -Inf: 0
[16:10:24]  eval   660  |  ll:  -6188.654  |  6.54 eval/s  |  1.7 min  |  -Inf: 0
[16:10:29]  eval   680  |  ll:  -6348.832  |  6.42 eval/s  |  1.8 min  |  -Inf: 0
[16:10:34]  eval   700  |  ll:  -6186.271  |  6.33 eval/s  |  1.8 min  |  -Inf: 0
[16:10:38]  eval   720  |  ll:  -6211.473  |  6.25 eval/s  |  1.9 min  |  -Inf: 0
[16:10:42]  eval   740  |  ll:  -6192.391  |  6.25 eval/s  |  2.0 min  |  -Inf: 0
[16:10:44]  eval   760  |  ll:  -6255.657  |  6.27 eval/s  |  2.0 min  |  -Inf: 0
[16:10:47]  eval   780  |  ll:  -6204.634  |  6.29 eval/s  |  2.1 min  |  -Inf: 0
[16:10:50]  eval   800  |  ll:  -6296.368  |  6.32 eval/s  |  2.1 min  |  -Inf: 0
[16:10:52]  eval   820  |  ll:  -6290.958  |  6.35 eval/s  |  2.2 min  |  -Inf: 0
[16:10:55]  eval   840  |  ll:  -6190.782  |  6.38 eval/s  |  2.2 min  |  -Inf: 0
[16:10:57]  eval   860  |  ll:  -6277.204  |  6.41 eval/s  |  2.2 min  |  -Inf: 0
[16:11:00]  eval   880  |  ll:  -6189.686  |  6.44 eval/s  |  2.3 min  |  -Inf: 0
[16:11:03]  eval   900  |  ll:  -6312.852  |  6.44 eval/s  |  2.3 min  |  -Inf: 0
[16:11:06]  eval   920  |  ll:  -6184.099  |  6.44 eval/s  |  2.4 min  |  -Inf: 0
[16:11:09]  eval   940  |  ll:  -6242.587  |  6.43 eval/s  |  2.4 min  |  -Inf: 0
[16:11:12]  eval   960  |  ll:  -6383.570  |  6.43 eval/s  |  2.5 min  |  -Inf: 0
[16:11:15]  eval   980  |  ll:  -6279.015  |  6.44 eval/s  |  2.5 min  |  -Inf: 0
[16:11:18]  eval  1000  |  ll:  -6184.511  |  6.45 eval/s  |  2.6 min  |  -Inf: 0
[16:11:21]  eval  1020  |  ll:  -6220.649  |  6.46 eval/s  |  2.6 min  |  -Inf: 0
[16:11:24]  eval  1040  |  ll:  -6187.488  |  6.48 eval/s  |  2.7 min  |  -Inf: 0
[16:11:26]  eval  1060  |  ll:  -6186.346  |  6.49 eval/s  |  2.7 min  |  -Inf: 0
[16:11:29]  eval  1080  |  ll:  -6185.406  |  6.51 eval/s  |  2.8 min  |  -Inf: 0
[16:11:31]  eval  1100  |  ll:  -6202.253  |  6.53 eval/s  |  2.8 min  |  -Inf: 0
[16:11:34]  eval  1120  |  ll:  -6182.258  |  6.55 eval/s  |  2.9 min  |  -Inf: 0
[16:11:37]  eval  1140  |  ll:  -6189.484  |  6.54 eval/s  |  2.9 min  |  -Inf: 0
[16:11:41]  eval  1160  |  ll:  -6316.437  |  6.53 eval/s  |  3.0 min  |  -Inf: 0
[16:11:44]  eval  1180  |  ll:  -6834.122  |  6.52 eval/s  |  3.0 min  |  -Inf: 0
[16:11:47]  eval  1200  |  ll:  -6182.630  |  6.53 eval/s  |  3.1 min  |  -Inf: 0
[16:11:50]  eval  1220  |  ll:  -6311.007  |  6.53 eval/s  |  3.1 min  |  -Inf: 0
[16:11:53]  eval  1240  |  ll:  -6190.118  |  6.54 eval/s  |  3.2 min  |  -Inf: 0
[16:11:56]  eval  1260  |  ll:  -6188.352  |  6.55 eval/s  |  3.2 min  |  -Inf: 0
[16:11:58]  eval  1280  |  ll:  -6168.475  |  6.55 eval/s  |  3.3 min  |  -Inf: 0
[16:12:01]  eval  1300  |  ll:  -6192.952  |  6.57 eval/s  |  3.3 min  |  -Inf: 0
[16:12:04]  eval  1320  |  ll:  -6186.365  |  6.58 eval/s  |  3.3 min  |  -Inf: 0
[16:12:06]  eval  1340  |  ll:  -6177.801  |  6.59 eval/s  |  3.4 min  |  -Inf: 0
[16:12:09]  eval  1360  |  ll:  -6417.872  |  6.59 eval/s  |  3.4 min  |  -Inf: 0
[16:12:13]  eval  1380  |  ll:  -6302.897  |  6.58 eval/s  |  3.5 min  |  -Inf: 0
[16:12:16]  eval  1400  |  ll:  -6205.850  |  6.57 eval/s  |  3.5 min  |  -Inf: 0
[16:12:19]  eval  1420  |  ll:  -6333.227  |  6.56 eval/s  |  3.6 min  |  -Inf: 0
[16:12:22]  eval  1440  |  ll:  -6182.305  |  6.57 eval/s  |  3.7 min  |  -Inf: 0
[16:12:25]  eval  1460  |  ll:  -6185.020  |  6.58 eval/s  |  3.7 min  |  -Inf: 0
[16:12:28]  eval  1480  |  ll:  -6178.940  |  6.58 eval/s  |  3.7 min  |  -Inf: 0
[16:12:31]  eval  1500  |  ll:  -6297.436  |  6.58 eval/s  |  3.8 min  |  -Inf: 0
[16:12:34]  eval  1520  |  ll:  -6183.009  |  6.59 eval/s  |  3.8 min  |  -Inf: 0
[16:12:36]  eval  1540  |  ll:  -6176.012  |  6.60 eval/s  |  3.9 min  |  -Inf: 0
[16:12:39]  eval  1560  |  ll:  -6179.051  |  6.61 eval/s  |  3.9 min  |  -Inf: 0
[16:12:42]  eval  1580  |  ll:  -6185.571  |  6.62 eval/s  |  4.0 min  |  -Inf: 0
[16:12:45]  eval  1600  |  ll:  -6172.058  |  6.61 eval/s  |  4.0 min  |  -Inf: 0
[16:12:48]  eval  1620  |  ll:  -6180.670  |  6.60 eval/s  |  4.1 min  |  -Inf: 0
[16:12:52]  eval  1640  |  ll:  -6224.127  |  6.60 eval/s  |  4.1 min  |  -Inf: 0
[16:12:55]  eval  1660  |  ll:  -6275.654  |  6.60 eval/s  |  4.2 min  |  -Inf: 0
[16:12:58]  eval  1680  |  ll:  -6189.047  |  6.60 eval/s  |  4.2 min  |  -Inf: 0
[16:13:00]  eval  1700  |  ll:  -6259.485  |  6.61 eval/s  |  4.3 min  |  -Inf: 0
[16:13:03]  eval  1720  |  ll:  -6177.956  |  6.61 eval/s  |  4.3 min  |  -Inf: 0
[16:13:06]  eval  1740  |  ll:  -6181.702  |  6.62 eval/s  |  4.4 min  |  -Inf: 0
[16:13:09]  eval  1760  |  ll:  -6190.091  |  6.63 eval/s  |  4.4 min  |  -Inf: 0
[16:13:11]  eval  1780  |  ll:  -6181.130  |  6.64 eval/s  |  4.5 min  |  -Inf: 0
[16:13:14]  eval  1800  |  ll:  -6191.389  |  6.65 eval/s  |  4.5 min  |  -Inf: 0
[16:13:17]  eval  1820  |  ll:  -6192.731  |  6.65 eval/s  |  4.6 min  |  -Inf: 0
[16:13:20]  eval  1840  |  ll:  -6189.244  |  6.64 eval/s  |  4.6 min  |  -Inf: 0
[16:13:24]  eval  1860  |  ll:  -6213.167  |  6.63 eval/s  |  4.7 min  |  -Inf: 0
[16:13:27]  eval  1880  |  ll:  -6192.900  |  6.62 eval/s  |  4.7 min  |  -Inf: 0
[16:13:30]  eval  1900  |  ll:  -6184.299  |  6.62 eval/s  |  4.8 min  |  -Inf: 0
[16:13:33]  eval  1920  |  ll:  -6347.412  |  6.62 eval/s  |  4.8 min  |  -Inf: 0
[16:13:36]  eval  1940  |  ll:  -6173.650  |  6.62 eval/s  |  4.9 min  |  -Inf: 0
[16:13:39]  eval  1960  |  ll:  -6270.025  |  6.63 eval/s  |  4.9 min  |  -Inf: 0
[16:13:42]  eval  1980  |  ll:  -6173.120  |  6.63 eval/s  |  5.0 min  |  -Inf: 0
[16:13:44]  eval  2000  |  ll:  -6172.526  |  6.64 eval/s  |  5.0 min  |  -Inf: 0

Chain 2 finished: 2026-05-19 16:13:45.119578  (5.0 min)
Total evaluations: 2001  |  -Inf rejects: 0 (0.00%)
