==========================================================
  Yasso07  Chain 2 / 5
  Run ID:  20260601_135824
  Started: 2026-06-01 16:55:23.316409
  Plots:   358 | Iter: 50000 | Cores: 11
==========================================================

Initial ll at best_x: -5200.527

[16:56:10]  eval   200  |  ll:  -5027.005  |  4.23 eval/s  |  0.8 min  |  -Inf: 0
[16:56:57]  eval   400  |  ll:  -4968.671  |  4.24 eval/s  |  1.6 min  |  -Inf: 0
[16:57:44]  eval   600  |  ll:  -4940.883  |  4.24 eval/s  |  2.4 min  |  -Inf: 0
[16:58:32]  eval   800  |  ll:  -4927.629  |  4.24 eval/s  |  3.1 min  |  -Inf: 0
[16:59:23]  eval  1000  |  ll:  -4912.477  |  4.16 eval/s  |  4.0 min  |  -Inf: 0
[17:00:11]  eval  1200  |  ll:  -5061.687  |  4.17 eval/s  |  4.8 min  |  -Inf: 0
[17:00:58]  eval  1400  |  ll:  -4929.385  |  4.18 eval/s  |  5.6 min  |  -Inf: 0
[17:01:44]  eval  1600  |  ll:  -4911.189  |  4.20 eval/s  |  6.4 min  |  -Inf: 0
[17:02:33]  eval  1800  |  ll:  -4915.626  |  4.18 eval/s  |  7.2 min  |  -Inf: 0
[17:03:23]  eval  2000  |  ll:  -4991.544  |  4.17 eval/s  |  8.0 min  |  -Inf: 0
[17:04:10]  eval  2200  |  ll:  -4906.912  |  4.17 eval/s  |  8.8 min  |  -Inf: 0
[17:04:57]  eval  2400  |  ll:  -4908.860  |  4.18 eval/s  |  9.6 min  |  -Inf: 0
[17:05:44]  eval  2600  |  ll:  -4906.040  |  4.19 eval/s  |  10.3 min  |  -Inf: 0
[17:06:35]  eval  2800  |  ll:  -4897.667  |  4.17 eval/s  |  11.2 min  |  -Inf: 0
[17:07:21]  eval  3000  |  ll:  -4931.208  |  4.18 eval/s  |  12.0 min  |  -Inf: 0
[17:08:07]  eval  3200  |  ll:  -4896.376  |  4.19 eval/s  |  12.7 min  |  -Inf: 0
[17:08:53]  eval  3400  |  ll:  -4907.242  |  4.20 eval/s  |  13.5 min  |  -Inf: 0
[17:09:41]  eval  3600  |  ll:  -4885.682  |  4.20 eval/s  |  14.3 min  |  -Inf: 0
[17:10:34]  eval  3800  |  ll:  -4946.162  |  4.17 eval/s  |  15.2 min  |  -Inf: 0
[17:11:21]  eval  4000  |  ll:  -4892.185  |  4.18 eval/s  |  16.0 min  |  -Inf: 0
[17:12:10]  eval  4200  |  ll:  -4909.005  |  4.17 eval/s  |  16.8 min  |  -Inf: 0
[17:12:57]  eval  4400  |  ll:  -4892.244  |  4.18 eval/s  |  17.6 min  |  -Inf: 0
[17:13:43]  eval  4600  |  ll:  -4890.772  |  4.18 eval/s  |  18.3 min  |  -Inf: 0
[17:14:35]  eval  4800  |  ll:  -4896.918  |  4.17 eval/s  |  19.2 min  |  -Inf: 0
[17:15:23]  eval  5000  |  ll:  -4895.661  |  4.17 eval/s  |  20.0 min  |  -Inf: 0
[17:16:10]  eval  5200  |  ll:  -4911.428  |  4.17 eval/s  |  20.8 min  |  -Inf: 0
[17:16:57]  eval  5400  |  ll:  -4893.959  |  4.17 eval/s  |  21.6 min  |  -Inf: 0
[17:17:43]  eval  5600  |  ll: -27354.699  |  4.18 eval/s  |  22.3 min  |  -Inf: 0
[17:18:33]  eval  5800  |  ll:  -4881.593  |  4.17 eval/s  |  23.2 min  |  -Inf: 0
[17:19:20]  eval  6000  |  ll:  -5182.455  |  4.18 eval/s  |  23.9 min  |  -Inf: 0
[17:20:06]  eval  6200  |  ll:  -4887.284  |  4.18 eval/s  |  24.7 min  |  -Inf: 0
[17:20:51]  eval  6400  |  ll:  -4956.565  |  4.19 eval/s  |  25.5 min  |  -Inf: 0
[17:21:39]  eval  6600  |  ll:  -4879.588  |  4.19 eval/s  |  26.3 min  |  -Inf: 0
[17:22:26]  eval  6800  |  ll:  -4878.194  |  4.19 eval/s  |  27.1 min  |  -Inf: 0
[17:23:13]  eval  7000  |  ll:  -4881.656  |  4.19 eval/s  |  27.8 min  |  -Inf: 0
[17:23:59]  eval  7200  |  ll:  -4888.938  |  4.20 eval/s  |  28.6 min  |  -Inf: 0
[17:24:45]  eval  7400  |  ll:  -4887.021  |  4.20 eval/s  |  29.4 min  |  -Inf: 0
[17:25:36]  eval  7600  |  ll:  -4884.740  |  4.19 eval/s  |  30.2 min  |  -Inf: 0
[17:26:23]  eval  7800  |  ll:  -4877.936  |  4.19 eval/s  |  31.0 min  |  -Inf: 0
[17:27:10]  eval  8000  |  ll:  -4884.632  |  4.19 eval/s  |  31.8 min  |  -Inf: 0
[17:27:57]  eval  8200  |  ll:  -4913.305  |  4.20 eval/s  |  32.6 min  |  -Inf: 0
[17:28:44]  eval  8400  |  ll:  -4886.705  |  4.20 eval/s  |  33.3 min  |  -Inf: 0
[17:29:35]  eval  8600  |  ll:  -4866.924  |  4.19 eval/s  |  34.2 min  |  -Inf: 0
[17:30:23]  eval  8800  |  ll:  -4874.534  |  4.19 eval/s  |  35.0 min  |  -Inf: 0
[17:31:10]  eval  9000  |  ll:  -4881.522  |  4.19 eval/s  |  35.8 min  |  -Inf: 0
[17:31:58]  eval  9200  |  ll:  -4894.019  |  4.19 eval/s  |  36.6 min  |  -Inf: 0
[17:32:44]  eval  9400  |  ll:  -4889.052  |  4.19 eval/s  |  37.4 min  |  -Inf: 0
[17:33:36]  eval  9600  |  ll:  -4866.431  |  4.19 eval/s  |  38.2 min  |  -Inf: 0
[17:34:24]  eval  9800  |  ll:  -4876.611  |  4.19 eval/s  |  39.0 min  |  -Inf: 0
