==========================================================
  Yasso07  Chain 2 / 4
  Run ID:  20260519_155317
  Started: 2026-05-19 15:56:03.791147
  Plots:   447 | Iter: 1000 | Cores: 11
==========================================================

Initial ll at best_x: -6613.732

[15:56:06]  eval    20  |  ll:  -6320.746  |  6.72 eval/s  |  0.0 min  |  -Inf: 0
[15:56:09]  eval    40  |  ll:  -6578.637  |  6.96 eval/s  |  0.1 min  |  -Inf: 0
[15:56:12]  eval    60  |  ll:  -6809.094  |  7.02 eval/s  |  0.1 min  |  -Inf: 0
[15:56:15]  eval    80  |  ll:  -6431.498  |  7.11 eval/s  |  0.2 min  |  -Inf: 0
[15:56:17]  eval   100  |  ll:  -6349.557  |  7.19 eval/s  |  0.2 min  |  -Inf: 0
[15:56:21]  eval   120  |  ll:  -6380.614  |  6.93 eval/s  |  0.3 min  |  -Inf: 0
[15:56:24]  eval   140  |  ll:  -6331.139  |  6.72 eval/s  |  0.3 min  |  -Inf: 0
[15:56:28]  eval   160  |  ll:  -7017.806  |  6.58 eval/s  |  0.4 min  |  -Inf: 0
[15:56:31]  eval   180  |  ll:  -6390.433  |  6.62 eval/s  |  0.5 min  |  -Inf: 0
[15:56:33]  eval   200  |  ll:  -6439.683  |  6.71 eval/s  |  0.5 min  |  -Inf: 0
[15:56:36]  eval   220  |  ll:  -9861.699  |  6.77 eval/s  |  0.5 min  |  -Inf: 0
[15:56:39]  eval   240  |  ll:  -6320.400  |  6.84 eval/s  |  0.6 min  |  -Inf: 0
[15:56:41]  eval   260  |  ll:  -6290.010  |  6.89 eval/s  |  0.6 min  |  -Inf: 0
[15:56:44]  eval   280  |  ll:  -6382.151  |  6.94 eval/s  |  0.7 min  |  -Inf: 0
[15:56:46]  eval   300  |  ll:  -6452.282  |  6.99 eval/s  |  0.7 min  |  -Inf: 0
[15:56:49]  eval   320  |  ll:  -6336.241  |  7.03 eval/s  |  0.8 min  |  -Inf: 0
[15:56:52]  eval   340  |  ll:  -6291.497  |  7.07 eval/s  |  0.8 min  |  -Inf: 0
