==========================================================
  TP2  Chain 2 / 4
  Run ID:  20260519_154728
  Started: 2026-05-19 15:49:08.610355
  Plots:   447 | Iter: 1000 | Cores: 11
==========================================================

Initial ll at best_x: -10862.734

[15:49:10]  eval    20  |  ll:  -6365.191  |  12.63 eval/s  |  0.0 min  |  -Inf: 0
[15:49:11]  eval    40  |  ll:  -6519.217  |  13.24 eval/s  |  0.1 min  |  -Inf: 0
[15:49:13]  eval    60  |  ll:  -6854.348  |  13.40 eval/s  |  0.1 min  |  -Inf: 0
[15:49:14]  eval    80  |  ll:  -7136.318  |  13.43 eval/s  |  0.1 min  |  -Inf: 0
[15:49:16]  eval   100  |  ll:  -6337.777  |  13.43 eval/s  |  0.1 min  |  -Inf: 0
[15:49:17]  eval   120  |  ll:  -6499.535  |  12.98 eval/s  |  0.2 min  |  -Inf: 0
[15:49:20]  eval   140  |  ll: -35320.733  |  11.55 eval/s  |  0.2 min  |  -Inf: 0
[15:49:22]  eval   160  |  ll:  -6311.984  |  11.43 eval/s  |  0.2 min  |  -Inf: 0
[15:49:24]  eval   180  |  ll:  -8621.076  |  11.52 eval/s  |  0.3 min  |  -Inf: 0
[15:49:25]  eval   200  |  ll:  -6387.026  |  11.59 eval/s  |  0.3 min  |  -Inf: 0
[15:49:27]  eval   220  |  ll:  -6292.071  |  11.67 eval/s  |  0.3 min  |  -Inf: 0
[15:49:29]  eval   240  |  ll:  -6320.022  |  11.75 eval/s  |  0.3 min  |  -Inf: 0
[15:49:30]  eval   260  |  ll:  -6413.534  |  11.78 eval/s  |  0.4 min  |  -Inf: 0
[15:49:32]  eval   280  |  ll:  -6367.479  |  11.84 eval/s  |  0.4 min  |  -Inf: 0
[15:49:33]  eval   300  |  ll:  -6361.781  |  11.96 eval/s  |  0.4 min  |  -Inf: 0
[15:49:35]  eval   320  |  ll:  -6371.583  |  12.03 eval/s  |  0.4 min  |  -Inf: 0
[15:49:36]  eval   340  |  ll:  -7167.950  |  12.09 eval/s  |  0.5 min  |  -Inf: 0
[15:49:38]  eval   360  |  ll:  -6395.070  |  12.15 eval/s  |  0.5 min  |  -Inf: 0
[15:49:40]  eval   380  |  ll:  -6512.325  |  12.11 eval/s  |  0.5 min  |  -Inf: 0
[15:49:42]  eval   400  |  ll:  -6657.197  |  11.92 eval/s  |  0.6 min  |  -Inf: 0
[15:49:44]  eval   420  |  ll:  -7053.398  |  11.86 eval/s  |  0.6 min  |  -Inf: 0
[15:49:45]  eval   440  |  ll:  -6292.101  |  11.89 eval/s  |  0.6 min  |  -Inf: 0
[15:49:47]  eval   460  |  ll:  -6134.773  |  11.94 eval/s  |  0.6 min  |  -Inf: 0
[15:49:48]  eval   480  |  ll:  -6394.520  |  11.99 eval/s  |  0.7 min  |  -Inf: 0
[15:49:50]  eval   500  |  ll:  -6608.857  |  12.04 eval/s  |  0.7 min  |  -Inf: 0
[15:49:51]  eval   520  |  ll:  -6173.814  |  12.08 eval/s  |  0.7 min  |  -Inf: 0
[15:49:53]  eval   540  |  ll:  -6356.483  |  12.12 eval/s  |  0.7 min  |  -Inf: 0
[15:49:54]  eval   560  |  ll:  -6135.947  |  12.18 eval/s  |  0.8 min  |  -Inf: 0
[15:49:56]  eval   580  |  ll:  -6131.548  |  12.22 eval/s  |  0.8 min  |  -Inf: 0
[15:49:57]  eval   600  |  ll:  -6401.878  |  12.25 eval/s  |  0.8 min  |  -Inf: 0
[15:49:59]  eval   620  |  ll:  -6118.571  |  12.27 eval/s  |  0.8 min  |  -Inf: 0
[15:50:00]  eval   640  |  ll:  -6455.878  |  12.25 eval/s  |  0.9 min  |  -Inf: 0
[15:50:03]  eval   660  |  ll:  -6206.273  |  12.11 eval/s  |  0.9 min  |  -Inf: 0
[15:50:05]  eval   680  |  ll: -44806.064  |  12.07 eval/s  |  0.9 min  |  -Inf: 0
[15:50:06]  eval   700  |  ll:  -6128.532  |  12.08 eval/s  |  1.0 min  |  -Inf: 0
[15:50:08]  eval   720  |  ll:  -6177.516  |  12.10 eval/s  |  1.0 min  |  -Inf: 0
[15:50:09]  eval   740  |  ll:  -6311.585  |  12.13 eval/s  |  1.0 min  |  -Inf: 0
[15:50:11]  eval   760  |  ll:  -6255.534  |  12.16 eval/s  |  1.0 min  |  -Inf: 0
[15:50:12]  eval   780  |  ll:  -6589.630  |  12.16 eval/s  |  1.1 min  |  -Inf: 0
[15:50:14]  eval   800  |  ll: -99761.357  |  12.17 eval/s  |  1.1 min  |  -Inf: 0
[15:50:16]  eval   820  |  ll:  -6370.878  |  12.18 eval/s  |  1.1 min  |  -Inf: 0
[15:50:17]  eval   840  |  ll:  -6140.940  |  12.19 eval/s  |  1.1 min  |  -Inf: 0
[15:50:19]  eval   860  |  ll:  -6294.806  |  12.20 eval/s  |  1.2 min  |  -Inf: 0
[15:50:20]  eval   880  |  ll:  -6383.837  |  12.21 eval/s  |  1.2 min  |  -Inf: 0
[15:50:22]  eval   900  |  ll:  -6190.356  |  12.19 eval/s  |  1.2 min  |  -Inf: 0
[15:50:24]  eval   920  |  ll:  -6241.339  |  12.08 eval/s  |  1.3 min  |  -Inf: 0
[15:50:26]  eval   940  |  ll:  -6176.951  |  12.01 eval/s  |  1.3 min  |  -Inf: 0
[15:50:28]  eval   960  |  ll:  -6725.623  |  12.02 eval/s  |  1.3 min  |  -Inf: 0
[15:50:30]  eval   980  |  ll:  -6156.539  |  12.02 eval/s  |  1.4 min  |  -Inf: 0
[15:50:31]  eval  1000  |  ll:  -7544.725  |  12.02 eval/s  |  1.4 min  |  -Inf: 0

Chain 2 finished: 2026-05-19 15:50:32.052051  (1.4 min)
Total evaluations: 1002  |  -Inf rejects: 0 (0.00%)
