"plot_id","year","soc_obs_tCha","soc_mean","soc_median","soc_q025","soc_q975","log_obs","log_hat_mean","residual_log","residual_abs","is_first","region","species_code","species_name","soil_code","soil_type","shallow","n_soc_obs","mean_litter","mean_soc_Mgha","litter_cv","sp_frac_1","sp_frac_3","sp_frac_2","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84","conifer_share","mean_temp","mean_precip_annual","PET_annual","coldest_month_T","warmest_month_T","T_seasonality","GDD5","P_seasonality","aridity_index","koppen_class","temp_zone","soil_depth","ClayContent","SiltContent","SandContent","MeanBulkDensity","EstimatedBulkDensity","CoarseFragments","pH.CaCl2.","pH.H2O.","OrganicCarbon","TotalNitrogen","ExchangeableAcidity","ExchangeableAl","ExchangeableCa","ExchangeableFe","ExchangeableK","ExchangeableMg","ExchangeableMn","ExchangeableNa","FreeHAcidity","OrganicMatter","TexturalClass","ofh_upper_cm","ofh_lower_cm","ofh_weight_kgm2","profile_depth_cm","KA","kasvyo_syke","kasvyo_ahti","kasvyo_sk","alavyo_syke","suovyohyke","alavyohyke","eliomk","clay","CN_ratio","CEC","base_saturation","litter_A_frac","litter_W_frac","litter_E_frac","litter_N_frac","woody_share","stand_age_85","basal_area_85","mean_height_85_dm","dev_class_85","kasvup_tyyppi","alaryhma","ojitustilanne","temp_sum_NFI","elevation_m","stand_age_2006_est","any_cut_85_95","n_cuts_85_95","any_trt_85_95","soil_prep_pre85","peatland","organic_missing","organic_zero","has_climate","has_soc","calib_ready"
"104411",1985,76.4297647931448,37.4716177864898,37.6057813581706,21.0336004895845,57.7620365914615,4.33637221183471,3.62358378738703,0.712788424447676,38.958147006655,TRUE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,2,0.939501723050411,68.82238709,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.143390186823256,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104411",2006,95.1982496855012,37.8076991656749,38.5918410671875,22.3556992406026,51.7381127967382,4.5559615559718,3.63251276351686,0.923448792454936,57.3905505198263,FALSE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,2,0.939501723050411,68.82238709,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.143390186823256,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104452",1985,92.9081850671547,77.3402364393526,76.3294425385381,59.3099109737249,100.867186410883,4.53161174815131,4.34821434331635,0.18339740483496,15.5679486278021,TRUE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,2,0.912461361104051,82.31888604,0.428518055219237,0.617678503693865,0.189349345527467,0.192972150778669,423809.640612289,7462361.55600576,25.2329322825107,67.2681911140824,0.810650654472534,-0.0748174324510618,482.266430769231,523.908567021637,-13.1358143920596,14.5213861042184,10.0121057087827,777.891076923077,0.36243651337943,0.92051640520189,"Dfc","cold",100,1.8,26.2,72,NA,765.977,35.65,3.74075,4.359009,22.9,1,2.615,2.219,0.913,0.332,0.079,0.1925,0.0055,0.0365,0.26,6.15,"LS",-4,0,4.97,80,2,4,4,4,"4b","4","4a",18,1.8,22.9,3.7,0.33,0.546064509348044,0.113347505022665,0.0637127134914564,0.276875272137834,0.346947384579529,NA,8,NA,4,4,1,"0",82,19,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104452",2006,131.65211856665,75.4429437993866,73.4034172042157,58.0228810548782,99.720640078187,4.88016297822947,4.32337665929487,0.556786318934599,56.2091747672634,FALSE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,2,0.912461361104051,82.31888604,0.428518055219237,0.617678503693865,0.189349345527467,0.192972150778669,423809.640612289,7462361.55600576,25.2329322825107,67.2681911140824,0.810650654472534,-0.0748174324510618,482.266430769231,523.908567021637,-13.1358143920596,14.5213861042184,10.0121057087827,777.891076923077,0.36243651337943,0.92051640520189,"Dfc","cold",100,1.8,26.2,72,NA,765.977,35.65,3.74075,4.359009,22.9,1,2.615,2.219,0.913,0.332,0.079,0.1925,0.0055,0.0365,0.26,6.15,"LS",-4,0,4.97,80,2,4,4,4,"4b","4","4a",18,1.8,22.9,3.7,0.33,0.546064509348044,0.113347505022665,0.0637127134914564,0.276875272137834,0.346947384579529,NA,8,NA,4,4,1,"0",82,19,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104531",1985,46.5380704608363,135.696332143222,133.461806989302,67.0413785899625,197.115938672278,3.84027069721312,4.91041953731725,-1.07014884010413,-89.1582616823854,TRUE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,2,1.34510558802703,51.35503106,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.456534107559725,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"104531",2006,82.232568095299,130.166593005891,132.821417640895,61.5600367128849,179.422595127998,4.40955142913236,4.86881511471563,-0.459263685583265,-47.9340249105921,FALSE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,2,1.34510558802703,51.35503106,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.456534107559725,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107431",1985,67.3684386372937,71.9514396540771,69.4388641250678,51.5046478667389,105.52592775555,4.21017663876952,4.27599144222391,-0.0658148034543977,-4.58300101678338,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.26692888206158,58.8932171,0.231508510380491,0.81581011832814,0.176180230634042,0.00800965103781908,407803.802177286,7485853.12096261,24.8430821750175,67.4742512974611,0.823819769365959,-0.13159784872895,469.718907692308,528.145594554616,-13.3452838709677,14.5408694789082,10.112105647457,783.259353846154,0.389364074309049,0.889373900938094,"Dfc","cold",30,3.1,39.3,57.6,NA,1003.3095,31.9,4.10675,4.714761,12.95,0.65,1.98,1.7645,0.1655,0.158,0.037,0.0825,0.001,0.0175,0.215,3.05,"SL",-3,0,4.62,80,1,4,4,4,"4b","4","4a",18,3.1,19.9230769230769,2.282,0.132559158632778,0.542714215461619,0.129110521452499,0.0692046101039503,0.258970652981932,0.24946941946683,NA,5,NA,4,4,1,"0",78,20,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107431",2006,81.1559116911045,69.7249634544393,68.5632127812132,51.2702278458979,92.1299011034076,4.39637214024261,4.24455840937486,0.151813730867744,11.4309482366652,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.26692888206158,58.8932171,0.231508510380491,0.81581011832814,0.176180230634042,0.00800965103781908,407803.802177286,7485853.12096261,24.8430821750175,67.4742512974611,0.823819769365959,-0.13159784872895,469.718907692308,528.145594554616,-13.3452838709677,14.5408694789082,10.112105647457,783.259353846154,0.389364074309049,0.889373900938094,"Dfc","cold",30,3.1,39.3,57.6,NA,1003.3095,31.9,4.10675,4.714761,12.95,0.65,1.98,1.7645,0.1655,0.158,0.037,0.0825,0.001,0.0175,0.215,3.05,"SL",-3,0,4.62,80,1,4,4,4,"4b","4","4a",18,3.1,19.9230769230769,2.282,0.132559158632778,0.542714215461619,0.129110521452499,0.0692046101039503,0.258970652981932,0.24946941946683,NA,5,NA,4,4,1,"0",78,20,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107511",1985,72.8914357161363,81.6040621520415,81.494206640041,41.1256069093761,119.534838251396,4.28897115222492,4.40187904200603,-0.112907889781114,-8.71262643590518,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.19805754918524,70.9232994,0.161884063046457,0.528496074113414,0.471503925886585,0,471825.132327401,7485756.58307376,26.3406149871572,67.4864227152225,0.528496074113414,-0.429485106046469,464.289246153846,508.299650185635,-13.6740928039702,14.3923275434243,10.1283180861656,739.773861538462,0.379813001041267,0.913416418807852,"Dfc","cold",30,4.1,51.2,44.6,NA,934.689,32.7,4.1525,4.75923,19.6,0.9,2.34,2.1135,0.1765,0.185,0.0485,0.09,0.012,0.0215,0.1,4.9,"SiL",-4,0,4.33,80,1,4,4,4,"4b","4","4c",19,4.1,21.7777777777778,2.55,0.131960784313725,0.504309246526553,0.141682867320502,0.0757554214243856,0.278252464728559,0.261262079359003,NA,14,NA,6,3,1,"0",76,23,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107511",2006,108.035712711093,78.4857824238953,81.3999502956867,41.5273304213071,106.7159645577,4.68246184571473,4.36291749276578,0.319544352948951,29.5499302871977,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.19805754918524,70.9232994,0.161884063046457,0.528496074113414,0.471503925886585,0,471825.132327401,7485756.58307376,26.3406149871572,67.4864227152225,0.528496074113414,-0.429485106046469,464.289246153846,508.299650185635,-13.6740928039702,14.3923275434243,10.1283180861656,739.773861538462,0.379813001041267,0.913416418807852,"Dfc","cold",30,4.1,51.2,44.6,NA,934.689,32.7,4.1525,4.75923,19.6,0.9,2.34,2.1135,0.1765,0.185,0.0485,0.09,0.012,0.0215,0.1,4.9,"SiL",-4,0,4.33,80,1,4,4,4,"4b","4","4c",19,4.1,21.7777777777778,2.55,0.131960784313725,0.504309246526553,0.141682867320502,0.0757554214243856,0.278252464728559,0.261262079359003,NA,14,NA,6,3,1,"0",76,23,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107551",1985,67.4076077489461,111.649497073638,109.470031179242,70.9058847010064,157.92985201596,4.21075788616185,4.71536447378555,-0.5046065876237,-44.2418893246922,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.11848503183697,54.64601632,0.476531200554046,1,0,0,503798.976183919,7485741.81616385,27.0889116734558,67.4876092610156,1,-0.497063188976083,468.301815384615,503.389726139416,-13.7249816377171,14.3185945409429,10.110837314411,727.093246153846,0.374953354559766,0.930296728493257,"Dfc","cold",30,2.2,41.4,56.4,NA,1049.4195,24.25,4.28975,4.892637,9.85,0.5,0.855,0.805,0.2035,0.0405,0.0335,0.079,0.014,0.04,0.1,3,"SL",-4,0,4.21,80,1,4,4,4,"4b","4","4c",19,2.2,19.7,1.261,0.282315622521808,0.573335935341625,0.101036737580841,0.0590674968673608,0.266559830210173,0.399451934464112,NA,17,NA,5,3,1,"0",76,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107551",2006,68.8100037688014,107.135441587591,107.89740311401,69.8969519780949,150.548483205214,4.23134913798552,4.67409384323065,-0.44274470524513,-38.3254378187901,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,2,1.11848503183697,54.64601632,0.476531200554046,1,0,0,503798.976183919,7485741.81616385,27.0889116734558,67.4876092610156,1,-0.497063188976083,468.301815384615,503.389726139416,-13.7249816377171,14.3185945409429,10.110837314411,727.093246153846,0.374953354559766,0.930296728493257,"Dfc","cold",30,2.2,41.4,56.4,NA,1049.4195,24.25,4.28975,4.892637,9.85,0.5,0.855,0.805,0.2035,0.0405,0.0335,0.079,0.014,0.04,0.1,3,"SL",-4,0,4.21,80,1,4,4,4,"4b","4","4c",19,2.2,19.7,1.261,0.282315622521808,0.573335935341625,0.101036737580841,0.0590674968673608,0.266559830210173,0.399451934464112,NA,17,NA,5,3,1,"0",76,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"107632",1985,88.6430336192217,222.938868371918,221.337853316224,71.7533821083678,357.419759924451,4.48461744645691,5.40689760101748,-0.922280154560572,-134.295834752696,TRUE,2,1,"Scots pine","SrHk","Harjujen ulkopuolinen sora- ja hiekkakerrostuma",FALSE,2,1.7236905480769,71.18934326,1.3020749795014,0.502340010260317,0.497659989739682,0,567744.949529625,7486358.26547909,28.5855054602485,67.4853956095034,0.502340010260317,-0.63648532602702,496.081015384615,512.803475229291,-13.795882382134,14.0567359801489,10.023468274459,696.091661538461,0.384850593727946,0.96739011989496,"Dfc","cold",30,1.7,22.3,76,NA,1134.301,30.75,4.3355,4.937106,13,0.6,1.283,1.2515,0.1235,0.1015,0.0165,0.0385,0.0015,0.027,0.1,2.95,"LS",-4,0,4.53,80,2,4,4,4,"4b","4","4c",19,1.7,21.6666666666667,1.557,0.131984585741811,0.530266469324056,0.0915593352671858,0.06423283150258,0.313941363906178,0.568617655903172,NA,23,NA,6,3,1,"0",76,20,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
