"plot_id","year","soc_obs_tCha","soc_mean","soc_median","soc_q025","soc_q975","log_obs","log_hat_mean","residual_log","residual_abs","is_first","region","species_code","species_name","soil_code","soil_type","shallow","n_soc_obs","mean_litter","mean_soc_Mgha","litter_cv","sp_frac_1","sp_frac_3","sp_frac_2","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84","conifer_share","mean_temp","mean_precip_annual","PET_annual","coldest_month_T","warmest_month_T","T_seasonality","GDD5","P_seasonality","aridity_index","koppen_class","temp_zone","soil_depth","ClayContent","SiltContent","SandContent","MeanBulkDensity","EstimatedBulkDensity","CoarseFragments","pH.CaCl2.","pH.H2O.","OrganicCarbon","TotalNitrogen","ExchangeableAcidity","ExchangeableAl","ExchangeableCa","ExchangeableFe","ExchangeableK","ExchangeableMg","ExchangeableMn","ExchangeableNa","FreeHAcidity","OrganicMatter","TexturalClass","ofh_upper_cm","ofh_lower_cm","ofh_weight_kgm2","profile_depth_cm","KA","kasvyo_syke","kasvyo_ahti","kasvyo_sk","alavyo_syke","suovyohyke","alavyohyke","eliomk","clay","CN_ratio","CEC","base_saturation","litter_A_frac","litter_W_frac","litter_E_frac","litter_N_frac","woody_share","stand_age_85","basal_area_85","mean_height_85_dm","dev_class_85","kasvup_tyyppi","alaryhma","ojitustilanne","temp_sum_NFI","elevation_m","stand_age_2006_est","any_cut_85_95","n_cuts_85_95","any_trt_85_95","soil_prep_pre85","peatland","organic_missing","organic_zero","high_mrt","has_climate","has_soc","calib_ready","maakunta_name_fi","nfi_region"
"101391",1985,62.7319563197953,35.7167071388662,35.2153411209583,33.3974228397012,40.5988347448409,4.13887098797332,3.57561856639688,0.563252421576443,27.0152491809291,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.06658119440913,53.2188923969742,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101391",2006,61.3608793838678,47.4957930648327,47.5458940863609,45.9222200289369,49.1265220612288,4.11677248850565,3.86064114006215,0.256131348443502,13.8650863190351,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.06658119440913,53.2188923969742,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101391",2024,64.5289177108439,57.3546155411005,57.5687139034271,51.9864069402218,60.0435742646456,4.16711345993113,4.04925332056545,0.117860139365682,7.1743021697434,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.06658119440913,53.2188923969742,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101431",1985,33.4061426496044,45.7858916260302,45.0798057019711,42.6597323313355,52.1270258881152,3.50873979473778,3.82397600056534,-0.315236205827561,-12.3797489764258,TRUE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,3,1.12287295412716,48.2540699683258,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101431",2006,81.5868514317705,58.6319506323338,58.692445397377,56.8241468161345,60.3720656782389,4.40166811457194,4.07127978063134,0.330388333940596,22.9549007994367,FALSE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,3,1.12287295412716,48.2540699683258,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101431",2024,69.9454446793756,63.9328404557705,63.8535559177399,60.0833998560906,66.6770033150911,4.24771557646592,4.15783316450913,0.0898824119567854,6.0126042236051,FALSE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,3,1.12287295412716,48.2540699683258,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101471",1985,74.011267472656,32.9869027085602,32.4840908944607,30.7711593329906,37.5690024934709,4.30421734475731,3.49611059506636,0.808106749690957,41.0243647640958,TRUE,2,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,0.885057885189365,66.2852386263102,0.213875166293005,1,0,0,439760.669458606,7437841.79003799,25.6153922689957,67.0519510502104,1,0.0329672296378691,496.6728,530.278128958035,-12.9386808933002,14.5703637717122,9.95219945934075,785.718446153846,0.355501871862152,0.936626975311866,"Dfc","cold",30,3.7,29.4,66.9,NA,909.112,53.85,4.1525,4.75923,14.35,0.7,1.72,1.6685,0.2015,0.113,0.027,0.0645,0.0015,0.019,0.1,3.6,"SL",-4,0,4.26,80,1,4,4,4,"4b","4","4a",16,3.7,20.5,2.0805,0.149963950973324,0.567600564808253,0.121545698764599,0.0647888033773578,0.24606493304979,0.203164100780784,NA,13,NA,4,4,1,"0",82,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101471",2006,96.6375357837333,43.2901489162445,43.2654876708984,41.9248709827662,44.6905393064022,4.5709672349348,3.76792510141666,0.803042133518141,53.3473868674888,FALSE,2,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,0.885057885189365,66.2852386263102,0.213875166293005,1,0,0,439760.669458606,7437841.79003799,25.6153922689957,67.0519510502104,1,0.0329672296378691,496.6728,530.278128958035,-12.9386808933002,14.5703637717122,9.95219945934075,785.718446153846,0.355501871862152,0.936626975311866,"Dfc","cold",30,3.7,29.4,66.9,NA,909.112,53.85,4.1525,4.75923,14.35,0.7,1.72,1.6685,0.2015,0.113,0.027,0.0645,0.0015,0.019,0.1,3.6,"SL",-4,0,4.26,80,1,4,4,4,"4b","4","4a",16,3.7,20.5,2.0805,0.149963950973324,0.567600564808253,0.121545698764599,0.0647888033773578,0.24606493304979,0.203164100780784,NA,13,NA,4,4,1,"0",82,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101471",2024,73.6832544043639,48.0204278928041,47.9191585183144,44.6955819994211,50.2742382287979,4.29977556041195,3.87162650147403,0.428149058937919,25.6628265115598,FALSE,2,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,0.885057885189365,66.2852386263102,0.213875166293005,1,0,0,439760.669458606,7437841.79003799,25.6153922689957,67.0519510502104,1,0.0329672296378691,496.6728,530.278128958035,-12.9386808933002,14.5703637717122,9.95219945934075,785.718446153846,0.355501871862152,0.936626975311866,"Dfc","cold",30,3.7,29.4,66.9,NA,909.112,53.85,4.1525,4.75923,14.35,0.7,1.72,1.6685,0.2015,0.113,0.027,0.0645,0.0015,0.019,0.1,3.6,"SL",-4,0,4.26,80,1,4,4,4,"4b","4","4a",16,3.7,20.5,2.0805,0.149963950973324,0.567600564808253,0.121545698764599,0.0647888033773578,0.24606493304979,0.203164100780784,NA,13,NA,4,4,1,"0",82,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101631",1985,108.960658187087,48.138246023953,47.8391623497009,44.9731450691819,54.1951366953552,4.69098688301334,3.87407699679197,0.816909886221377,60.822412163134,TRUE,2,3,"Birch","KM","Kumpumoreeni",FALSE,3,1.44457770484576,88.9541298893774,0.333233214529826,0.433956858806289,0.56604314119371,0,567789.566253972,7437764.71154186,28.5580317385908,67.0496584599602,0.433956858806289,-0.392516736032167,484.881384615385,536.022848393762,-13.5807776674938,14.2327935483871,9.98781051932283,720.638261538462,0.384619829207438,0.904590888370473,"Dfc","cold",30,3.7,39.5,56.8,976.786264656617,948.492,15.2,3.92375,4.536885,25.65,1.05,2.255,2.1635,0.396,0.1585,0.0295,0.086,0.0035,0.0245,0.1,5.75,"SL",-3,0,2.63,80,1,4,4,4,"4b","4","4c",17,3.7,24.4285714285714,2.7995,0.191462761207358,0.498164614273548,0.147311909531928,0.0773725159183876,0.277150960276137,0.161660427601761,NA,5,NA,4,4,1,"0",77,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101631",2006,129.425547352604,65.1560506790876,65.0891018509865,61.7398784473538,68.3866412907839,4.86310579188935,4.17678517230658,0.686320619582769,64.2694966735164,FALSE,2,3,"Birch","KM","Kumpumoreeni",FALSE,3,1.44457770484576,88.9541298893774,0.333233214529826,0.433956858806289,0.56604314119371,0,567789.566253972,7437764.71154186,28.5580317385908,67.0496584599602,0.433956858806289,-0.392516736032167,484.881384615385,536.022848393762,-13.5807776674938,14.2327935483871,9.98781051932283,720.638261538462,0.384619829207438,0.904590888370473,"Dfc","cold",30,3.7,39.5,56.8,976.786264656617,948.492,15.2,3.92375,4.536885,25.65,1.05,2.255,2.1635,0.396,0.1585,0.0295,0.086,0.0035,0.0245,0.1,5.75,"SL",-3,0,2.63,80,1,4,4,4,"4b","4","4c",17,3.7,24.4285714285714,2.7995,0.191462761207358,0.498164614273548,0.147311909531928,0.0773725159183876,0.277150960276137,0.161660427601761,NA,5,NA,4,4,1,"0",77,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"101631",2024,128.337273125897,80.4830740880966,80.8953915834427,71.6223341584206,85.2845455110073,4.85466174483076,4.38804690254163,0.466614842289129,47.8541990378004,FALSE,2,3,"Birch","KM","Kumpumoreeni",FALSE,3,1.44457770484576,88.9541298893774,0.333233214529826,0.433956858806289,0.56604314119371,0,567789.566253972,7437764.71154186,28.5580317385908,67.0496584599602,0.433956858806289,-0.392516736032167,484.881384615385,536.022848393762,-13.5807776674938,14.2327935483871,9.98781051932283,720.638261538462,0.384619829207438,0.904590888370473,"Dfc","cold",30,3.7,39.5,56.8,976.786264656617,948.492,15.2,3.92375,4.536885,25.65,1.05,2.255,2.1635,0.396,0.1585,0.0295,0.086,0.0035,0.0245,0.1,5.75,"SL",-3,0,2.63,80,1,4,4,4,"4b","4","4c",17,3.7,24.4285714285714,2.7995,0.191462761207358,0.498164614273548,0.147311909531928,0.0773725159183876,0.277150960276137,0.161660427601761,NA,5,NA,4,4,1,"0",77,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104411",1985,73.7594450847335,29.4272821111977,29.2107721269131,27.5433116912842,33.0940987087786,4.30080905596534,3.38192220701909,0.918886848946254,44.3321629735358,TRUE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,3,0.939501723050411,67.7001704564494,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.12017617201685,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104411",2006,90.7018966329371,42.0635483020544,42.0467623770237,39.2495494097471,44.7279532670975,4.5075782679602,3.73918152958008,0.76839673838012,48.6383483308827,FALSE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,3,0.939501723050411,67.7001704564494,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.12017617201685,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104411",2024,62.6802631566013,50.0270893096924,50.3535585403442,44.4305912584066,53.0235239595175,4.13804661589319,3.91256464490884,0.225481970984351,12.6531738469089,FALSE,2,3,"Birch","Mr","Sora- ja hiekkamoreeni",FALSE,3,0.939501723050411,67.7001704564494,0.400042240515637,0.243912150907946,0.603410231270178,0.152677617821876,391801.009872889,7461778.43855327,24.4918561586406,67.2530867203459,0.396589768729822,-0.0957029450135208,511.175384615385,532.280099491348,-13.1803732009926,14.4912054590571,10.0333823113189,778.761507692308,0.355288297271356,0.960350358963013,"Dfc","cold",30,2.1,17.5,80.4,NA,991.0395,20.95,4.244,4.848168,15.25,0.65,1.335,1.2055,0.354,0.0975,0.0445,0.0695,0.004,0.03,0.1,3.2,"LS",-4,0,5.45,80,1,4,4,4,"4b","4","4a",18,2.1,23.4615384615385,1.8035,0.276129747712781,0.475266631839381,0.158490072383403,0.0822102109568506,0.284033084820365,0.12017617201685,15,0,15,3,3,1,"0",79,27,36,TRUE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104531",1985,59.207224876812,92.8751555192471,91.4746610820293,84.9323263138533,106.438753816485,4.0810435762815,4.53125617753716,-0.450212601255662,-33.6679306424351,TRUE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,3,1.34510558802703,45.90150251597,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.418043453692684,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104531",2006,104.811947807523,115.479015874863,115.854932904243,109.402329236269,120.30708681345,4.65216777118575,4.74908883271878,-0.0969210615330338,-10.6670680673397,FALSE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,3,1.34510558802703,45.90150251597,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.418043453692684,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104531",2024,50.309813523958,93.2152091005445,92.3276724219322,85.8781421631575,102.685939584672,3.91820015795607,4.53491089615195,-0.616710738195883,-42.9053955765865,FALSE,2,1,"Scots pine","Jk","Jokikerrostuma",FALSE,3,1.34510558802703,45.90150251597,0.578208038685972,1,0,0,487800.622420175,7461776.02015272,26.7170432404019,67.2724109233543,1,-0.234446378655024,461.789507692308,519.609180506323,-13.4808248138958,14.5010749379653,10.096710045657,764.2396,0.403198831201179,0.888724689664501,"Dfc","cold",30,1.2,11.9,87,NA,1210.308,3.15,4.38125,4.981575,8.8,0.45,0.71,0.6715,0.085,0.01,0.024,0.033,0.0615,0.0185,0.1,2.35,"S",-2,0,7.82,80,1,4,4,4,"4b","4","4c",19,1.2,19.5555555555556,0.932,0.172210300429185,0.573650872467676,0.0951737137143735,0.057720119932855,0.273455293885096,0.418043453692684,NA,13,NA,4,5,1,"0",80,18,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"104651",2024,54.3896991180478,58.5578598189354,58.6509259045124,55.8886771440506,61.0218727380037,3.99617478148443,4.07001532217741,-0.0738405406929785,-4.16816070088759,TRUE,2,1,"Scots pine","Ra","Rakka, kallioperän fysikaalinen rapauma",TRUE,1,0.951738706368783,54.3365058816441,0.227113729172266,0.543760695540769,0.126106164800633,0.330133139658593,583781.719951977,7461772.88620156,28.9425866169573,67.2608806163278,0.873893835199363,-0.888793407978747,537.469230769231,516.724073321081,-13.9393220843672,13.705,9.93470890339658,652.009507692308,0.355971478626576,1.04014745687155,"Dfc","cold",30,2.4,42.4,55.2,NA,862.341,82.3,3.7865,4.403478,22.85,1,3.255,3.081,0.237,0.163,0.0795,0.122,0.003,0.0305,0.1,5.15,"SL",-1,0,1.69,20,1,4,4,4,"4b","4","4c",17,2.4,22.85,3.65,0.128493150684932,0.547496642127334,0.105678967718281,0.0615186060029827,0.285305784151403,0.344242107660717,NA,11,NA,6,3,1,"0",72,30,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"107431",1985,64.6966646192956,47.9632763311267,47.29146656394,44.8528735980392,54.3856634683907,4.16970964869883,3.87043564165269,0.299274007046137,16.7333882881689,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.26692888206158,59.2060010897935,0.231508510380491,0.81581011832814,0.176180230634042,0.00800965103781908,407803.802177286,7485853.12096261,24.8430821750175,67.4742512974611,0.823819769365959,-0.13159784872895,469.718907692308,528.145594554616,-13.3452838709677,14.5408694789082,10.112105647457,783.259353846154,0.389364074309049,0.889373900938094,"Dfc","cold",30,3.1,39.3,57.6,NA,1003.3095,31.9,4.10675,4.714761,12.95,0.65,1.98,1.7645,0.1655,0.158,0.037,0.0825,0.001,0.0175,0.215,3.05,"SL",-3,0,4.62,80,1,4,4,4,"4b","4","4a",18,3.1,19.9230769230769,2.282,0.132559158632778,0.542714215461619,0.129110521452499,0.0692046101039503,0.258970652981932,0.207276581198813,NA,5,NA,4,4,1,"0",78,20,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"107431",2006,77.5988651147978,63.3423561245203,63.5122700333595,61.0260212928057,65.6642734199762,4.35155280227292,4.14855423846919,0.202998563803733,14.2565089902775,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.26692888206158,59.2060010897935,0.231508510380491,0.81581011832814,0.176180230634042,0.00800965103781908,407803.802177286,7485853.12096261,24.8430821750175,67.4742512974611,0.823819769365959,-0.13159784872895,469.718907692308,528.145594554616,-13.3452838709677,14.5408694789082,10.112105647457,783.259353846154,0.389364074309049,0.889373900938094,"Dfc","cold",30,3.1,39.3,57.6,NA,1003.3095,31.9,4.10675,4.714761,12.95,0.65,1.98,1.7645,0.1655,0.158,0.037,0.0825,0.001,0.0175,0.215,3.05,"SL",-3,0,4.62,80,1,4,4,4,"4b","4","4a",18,3.1,19.9230769230769,2.282,0.132559158632778,0.542714215461619,0.129110521452499,0.0692046101039503,0.258970652981932,0.207276581198813,NA,5,NA,4,4,1,"0",78,20,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"107431",2024,69.4376352071237,70.8239226490259,70.6840867400169,65.4161808907986,73.9763828545809,4.24042901457525,4.26019683415049,-0.0197678195752404,-1.38628744190221,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.26692888206158,59.2060010897935,0.231508510380491,0.81581011832814,0.176180230634042,0.00800965103781908,407803.802177286,7485853.12096261,24.8430821750175,67.4742512974611,0.823819769365959,-0.13159784872895,469.718907692308,528.145594554616,-13.3452838709677,14.5408694789082,10.112105647457,783.259353846154,0.389364074309049,0.889373900938094,"Dfc","cold",30,3.1,39.3,57.6,NA,1003.3095,31.9,4.10675,4.714761,12.95,0.65,1.98,1.7645,0.1655,0.158,0.037,0.0825,0.001,0.0175,0.215,3.05,"SL",-3,0,4.62,80,1,4,4,4,"4b","4","4a",18,3.1,19.9230769230769,2.282,0.132559158632778,0.542714215461619,0.129110521452499,0.0692046101039503,0.258970652981932,0.207276581198813,NA,5,NA,4,4,1,"0",78,20,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"107511",1985,70.121565134019,52.3098707419634,51.6441690921783,48.9779685735703,58.9441582933068,4.25023038059713,3.95718508637896,0.293045294218167,17.8116943920556,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.19805754918524,69.5186564337997,0.161884063046457,0.528496074113414,0.471503925886585,0,471825.132327401,7485756.58307376,26.3406149871572,67.4864227152225,0.528496074113414,-0.429485106046469,464.289246153846,508.299650185635,-13.6740928039702,14.3923275434243,10.1283180861656,739.773861538462,0.379813001041267,0.913416418807852,"Dfc","cold",30,4.1,51.2,44.6,NA,934.689,32.7,4.1525,4.75923,19.6,0.9,2.34,2.1135,0.1765,0.185,0.0485,0.09,0.012,0.0215,0.1,4.9,"SiL",-4,0,4.33,80,1,4,4,4,"4b","4","4c",19,4.1,21.7777777777778,2.55,0.131960784313725,0.504309246526553,0.141682867320502,0.0757554214243856,0.278252464728559,0.216447262584506,NA,14,NA,6,3,1,"0",76,23,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
"107511",2006,102.748664442816,67.2380640101433,67.3924216926098,64.7246100053191,69.7145383983851,4.63228585516842,4.20823951589128,0.424046339277146,35.5106004326727,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.19805754918524,69.5186564337997,0.161884063046457,0.528496074113414,0.471503925886585,0,471825.132327401,7485756.58307376,26.3406149871572,67.4864227152225,0.528496074113414,-0.429485106046469,464.289246153846,508.299650185635,-13.6740928039702,14.3923275434243,10.1283180861656,739.773861538462,0.379813001041267,0.913416418807852,"Dfc","cold",30,4.1,51.2,44.6,NA,934.689,32.7,4.1525,4.75923,19.6,0.9,2.34,2.1135,0.1765,0.185,0.0485,0.09,0.012,0.0215,0.1,4.9,"SiL",-4,0,4.33,80,1,4,4,4,"4b","4","4c",19,4.1,21.7777777777778,2.55,0.131960784313725,0.504309246526553,0.141682867320502,0.0757554214243856,0.278252464728559,0.216447262584506,NA,14,NA,6,3,1,"0",76,23,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Lappi","North"
