==========================================================
  Yasso15  Chain 1 / 4
  Run ID:  20260507_094151
  Started: 2026-05-07 09:42:31.130066
  Plots:   350 | Iter: 10000 | Cores: 39
==========================================================

Initial ll at best_x: -4756.194

[09:43:19]  eval   200  |  ll:  -4149.006  |  4.17 eval/s  |  0.8 min  |  -Inf: 0
[09:44:11]  eval   400  |  ll:  -4110.050  |  3.98 eval/s  |  1.7 min  |  -Inf: 1
[09:45:04]  eval   600  |  ll:  -4123.256  |  3.92 eval/s  |  2.5 min  |  -Inf: 4
[09:45:58]  eval   800  |  ll:  -4010.058  |  3.86 eval/s  |  3.5 min  |  -Inf: 16
[09:46:52]  eval  1000  |  ll:  -4039.459  |  3.83 eval/s  |  4.4 min  |  -Inf: 35
[09:47:45]  eval  1200  |  ll:  -4011.989  |  3.82 eval/s  |  5.2 min  |  -Inf: 69
[09:48:38]  eval  1400  |  ll:       -Inf  |  3.81 eval/s  |  6.1 min  |  -Inf: 105
[09:49:28]  eval  1600  |  ll:  -4156.891  |  3.83 eval/s  |  7.0 min  |  -Inf: 172
[09:50:19]  eval  1800  |  ll:       -Inf  |  3.85 eval/s  |  7.8 min  |  -Inf: 239
[09:51:09]  eval  2000  |  ll:       -Inf  |  3.86 eval/s  |  8.6 min  |  -Inf: 318
[09:51:58]  eval  2200  |  ll:  -5306.579  |  3.88 eval/s  |  9.5 min  |  -Inf: 396
[09:52:47]  eval  2400  |  ll:  -4030.954  |  3.89 eval/s  |  10.3 min  |  -Inf: 465
[09:53:37]  eval  2600  |  ll:       -Inf  |  3.91 eval/s  |  11.1 min  |  -Inf: 541
[09:54:26]  eval  2800  |  ll:  -3976.968  |  3.92 eval/s  |  11.9 min  |  -Inf: 614
[09:55:16]  eval  3000  |  ll:  -4005.629  |  3.92 eval/s  |  12.7 min  |  -Inf: 682
[09:56:04]  eval  3200  |  ll:       -Inf  |  3.93 eval/s  |  13.6 min  |  -Inf: 756
[09:56:53]  eval  3400  |  ll:  -4010.966  |  3.94 eval/s  |  14.4 min  |  -Inf: 836
[09:57:40]  eval  3600  |  ll:  -3963.841  |  3.96 eval/s  |  15.2 min  |  -Inf: 932
[09:58:29]  eval  3800  |  ll:  -3984.549  |  3.97 eval/s  |  16.0 min  |  -Inf: 1009
[09:59:17]  eval  4000  |  ll:       -Inf  |  3.98 eval/s  |  16.8 min  |  -Inf: 1085
[10:00:07]  eval  4200  |  ll:  -3999.582  |  3.98 eval/s  |  17.6 min  |  -Inf: 1136
[10:00:57]  eval  4400  |  ll:  -3925.433  |  3.98 eval/s  |  18.4 min  |  -Inf: 1196
[10:01:48]  eval  4600  |  ll:  -3917.132  |  3.98 eval/s  |  19.3 min  |  -Inf: 1247
[10:02:36]  eval  4800  |  ll:       -Inf  |  3.98 eval/s  |  20.1 min  |  -Inf: 1323
[10:03:27]  eval  5000  |  ll:  -3957.908  |  3.98 eval/s  |  20.9 min  |  -Inf: 1367
[10:04:19]  eval  5200  |  ll:  -3886.622  |  3.97 eval/s  |  21.8 min  |  -Inf: 1405
[10:05:09]  eval  5400  |  ll:  -5225.901  |  3.98 eval/s  |  22.6 min  |  -Inf: 1460
[10:06:01]  eval  5600  |  ll:       -Inf  |  3.97 eval/s  |  23.5 min  |  -Inf: 1494
[10:06:53]  eval  5800  |  ll:  -4030.876  |  3.97 eval/s  |  24.4 min  |  -Inf: 1521
[10:07:47]  eval  6000  |  ll:  -3974.561  |  3.96 eval/s  |  25.3 min  |  -Inf: 1541
[10:08:41]  eval  6200  |  ll:  -3875.776  |  3.95 eval/s  |  26.2 min  |  -Inf: 1558
[10:09:35]  eval  6400  |  ll:  -3992.013  |  3.94 eval/s  |  27.1 min  |  -Inf: 1578
[10:10:29]  eval  6600  |  ll:  -4803.780  |  3.93 eval/s  |  28.0 min  |  -Inf: 1590
[10:11:22]  eval  6800  |  ll:  -3881.220  |  3.93 eval/s  |  28.9 min  |  -Inf: 1614
[10:12:16]  eval  7000  |  ll:  -3987.399  |  3.92 eval/s  |  29.8 min  |  -Inf: 1635
[10:13:10]  eval  7200  |  ll:  -3918.549  |  3.91 eval/s  |  30.7 min  |  -Inf: 1648
[10:14:05]  eval  7400  |  ll:  -3882.546  |  3.91 eval/s  |  31.6 min  |  -Inf: 1658
[10:14:59]  eval  7600  |  ll:  -3904.119  |  3.90 eval/s  |  32.5 min  |  -Inf: 1664
[10:15:55]  eval  7800  |  ll:  -3880.299  |  3.89 eval/s  |  33.4 min  |  -Inf: 1669
[10:16:51]  eval  8000  |  ll:  -3887.265  |  3.88 eval/s  |  34.3 min  |  -Inf: 1675
[10:17:46]  eval  8200  |  ll:  -5128.475  |  3.88 eval/s  |  35.2 min  |  -Inf: 1686
