==========================================================
  SP1  Chain 4 / 4
  Run ID:  20260511_154325
  Started: 2026-05-11 15:57:50.150073
  Plots:   50 | Iter: 4000 | Cores: 11
==========================================================

Initial ll at best_x: -7021.445

[15:58:04]  eval   200  |  ll:  -1104.491  |  14.38 eval/s  |  0.2 min  |  -Inf: 0
[15:58:18]  eval   400  |  ll:   -704.251  |  14.29 eval/s  |  0.5 min  |  -Inf: 0
[15:58:32]  eval   600  |  ll:   -700.335  |  14.21 eval/s  |  0.7 min  |  -Inf: 0
[15:58:46]  eval   800  |  ll:   -699.483  |  14.22 eval/s  |  0.9 min  |  -Inf: 0
[15:59:00]  eval  1000  |  ll:   -768.211  |  14.25 eval/s  |  1.2 min  |  -Inf: 0
[15:59:14]  eval  1200  |  ll:   -699.969  |  14.30 eval/s  |  1.4 min  |  -Inf: 0
[15:59:28]  eval  1400  |  ll:  -1021.348  |  14.29 eval/s  |  1.6 min  |  -Inf: 0
[15:59:42]  eval  1600  |  ll:   -700.309  |  14.29 eval/s  |  1.9 min  |  -Inf: 1
[15:59:56]  eval  1800  |  ll:   -731.695  |  14.29 eval/s  |  2.1 min  |  -Inf: 2
[16:00:10]  eval  2000  |  ll:   -703.917  |  14.31 eval/s  |  2.3 min  |  -Inf: 2
[16:00:24]  eval  2200  |  ll:   -706.152  |  14.30 eval/s  |  2.6 min  |  -Inf: 2
[16:00:38]  eval  2400  |  ll:   -701.924  |  14.30 eval/s  |  2.8 min  |  -Inf: 2
[16:00:52]  eval  2600  |  ll:   -705.716  |  14.27 eval/s  |  3.0 min  |  -Inf: 2
[16:01:06]  eval  2800  |  ll:   -704.332  |  14.26 eval/s  |  3.3 min  |  -Inf: 2
[16:01:20]  eval  3000  |  ll:   -708.844  |  14.24 eval/s  |  3.5 min  |  -Inf: 2
[16:01:35]  eval  3200  |  ll:   -703.482  |  14.23 eval/s  |  3.7 min  |  -Inf: 2
[16:01:49]  eval  3400  |  ll:   -702.087  |  14.23 eval/s  |  4.0 min  |  -Inf: 2
[16:02:03]  eval  3600  |  ll:   -700.232  |  14.24 eval/s  |  4.2 min  |  -Inf: 2
[16:02:16]  eval  3800  |  ll:  -1230.739  |  14.26 eval/s  |  4.4 min  |  -Inf: 3
[16:02:31]  eval  4000  |  ll:   -710.536  |  14.24 eval/s  |  4.7 min  |  -Inf: 3

Chain 4 finished: 2026-05-11 16:02:31.318477  (4.7 min)
Total evaluations: 4002  |  -Inf rejects: 3 (0.07%)
