==========================================================
  SP1  Chain 1 / 4
  Run ID:  20260511_154325
  Started: 2026-05-11 15:43:41.892279
  Plots:   50 | Iter: 4000 | Cores: 11
==========================================================

Initial ll at best_x: -7021.445

[15:43:57]  eval   200  |  ll:  -1875.874  |  12.77 eval/s  |  0.3 min  |  -Inf: 0
[15:44:12]  eval   400  |  ll:   -713.991  |  13.14 eval/s  |  0.5 min  |  -Inf: 0
[15:44:28]  eval   600  |  ll:   -728.018  |  13.01 eval/s  |  0.8 min  |  -Inf: 0
[15:44:42]  eval   800  |  ll:   -721.655  |  13.18 eval/s  |  1.0 min  |  -Inf: 0
[15:44:57]  eval  1000  |  ll:   -702.819  |  13.30 eval/s  |  1.3 min  |  -Inf: 0
[15:45:11]  eval  1200  |  ll:   -703.195  |  13.36 eval/s  |  1.5 min  |  -Inf: 0
[15:45:26]  eval  1400  |  ll:   -705.546  |  13.42 eval/s  |  1.7 min  |  -Inf: 0
[15:45:40]  eval  1600  |  ll:   -707.382  |  13.54 eval/s  |  2.0 min  |  -Inf: 0
[15:45:53]  eval  1800  |  ll:   -727.439  |  13.64 eval/s  |  2.2 min  |  -Inf: 0
[15:46:08]  eval  2000  |  ll:   -708.024  |  13.65 eval/s  |  2.4 min  |  -Inf: 0
[15:46:22]  eval  2200  |  ll:   -728.621  |  13.71 eval/s  |  2.7 min  |  -Inf: 0
[15:46:36]  eval  2400  |  ll:   -705.413  |  13.75 eval/s  |  2.9 min  |  -Inf: 0
[15:46:50]  eval  2600  |  ll:   -711.856  |  13.77 eval/s  |  3.1 min  |  -Inf: 0
[15:47:05]  eval  2800  |  ll:   -703.152  |  13.78 eval/s  |  3.4 min  |  -Inf: 0
[15:47:19]  eval  3000  |  ll:   -701.668  |  13.80 eval/s  |  3.6 min  |  -Inf: 0
[15:47:33]  eval  3200  |  ll:   -705.490  |  13.82 eval/s  |  3.9 min  |  -Inf: 0
[15:47:48]  eval  3400  |  ll:   -702.177  |  13.82 eval/s  |  4.1 min  |  -Inf: 0
[15:48:02]  eval  3600  |  ll: -1322870.990  |  13.82 eval/s  |  4.3 min  |  -Inf: 1
[15:48:16]  eval  3800  |  ll:   -704.577  |  13.83 eval/s  |  4.6 min  |  -Inf: 1
[15:48:30]  eval  4000  |  ll:   -709.215  |  13.86 eval/s  |  4.8 min  |  -Inf: 1

Chain 1 finished: 2026-05-11 15:48:30.810056  (4.8 min)
Total evaluations: 4002  |  -Inf rejects: 1 (0.02%)
