==========================================================
  Yasso20  Chain 3 / 4
  Run ID:  20260504_135309
  Started: 2026-05-04 14:28:27.380472
  Plots:   40 | Iter: 10000 | Cores: 11
==========================================================

Initial ll at best_x: -536.018

[14:28:48]  eval   200  |  ll:   -508.213  |  9.70 eval/s  |  0.3 min  |  -Inf: 0
[14:29:07]  eval   400  |  ll:   -507.924  |  10.09 eval/s  |  0.7 min  |  -Inf: 0
[14:29:26]  eval   600  |  ll:   -502.184  |  10.10 eval/s  |  1.0 min  |  -Inf: 1
[14:29:46]  eval   800  |  ll:   -523.912  |  10.17 eval/s  |  1.3 min  |  -Inf: 4
[14:30:05]  eval  1000  |  ll:   -502.902  |  10.16 eval/s  |  1.6 min  |  -Inf: 7
[14:30:26]  eval  1200  |  ll:   -501.513  |  10.12 eval/s  |  2.0 min  |  -Inf: 10
[14:30:46]  eval  1400  |  ll:   -507.305  |  10.08 eval/s  |  2.3 min  |  -Inf: 11
[14:31:06]  eval  1600  |  ll:   -495.704  |  10.04 eval/s  |  2.7 min  |  -Inf: 37
[14:31:26]  eval  1800  |  ll:   -500.823  |  10.04 eval/s  |  3.0 min  |  -Inf: 63
[14:31:46]  eval  2000  |  ll:       -Inf  |  10.06 eval/s  |  3.3 min  |  -Inf: 96
[14:32:05]  eval  2200  |  ll:   -513.032  |  10.07 eval/s  |  3.6 min  |  -Inf: 129
[14:32:25]  eval  2400  |  ll:   -798.981  |  10.07 eval/s  |  4.0 min  |  -Inf: 183
[14:32:45]  eval  2600  |  ll:       -Inf  |  10.07 eval/s  |  4.3 min  |  -Inf: 215
[14:33:05]  eval  2800  |  ll:   -536.580  |  10.06 eval/s  |  4.6 min  |  -Inf: 244
[14:33:25]  eval  3000  |  ll:   -506.404  |  10.05 eval/s  |  5.0 min  |  -Inf: 289
[14:33:45]  eval  3200  |  ll:       -Inf  |  10.07 eval/s  |  5.3 min  |  -Inf: 342
[14:34:05]  eval  3400  |  ll:       -Inf  |  10.07 eval/s  |  5.6 min  |  -Inf: 372
[14:34:24]  eval  3600  |  ll:   -792.250  |  10.07 eval/s  |  6.0 min  |  -Inf: 394
[14:34:44]  eval  3800  |  ll:   -509.471  |  10.09 eval/s  |  6.3 min  |  -Inf: 395
[14:35:03]  eval  4000  |  ll:   -502.329  |  10.09 eval/s  |  6.6 min  |  -Inf: 402
[14:35:23]  eval  4200  |  ll:   -701.075  |  10.10 eval/s  |  6.9 min  |  -Inf: 404
[14:35:43]  eval  4400  |  ll:   -553.949  |  10.09 eval/s  |  7.3 min  |  -Inf: 410
[14:36:03]  eval  4600  |  ll:   -495.238  |  10.09 eval/s  |  7.6 min  |  -Inf: 422
[14:36:23]  eval  4800  |  ll:   -498.742  |  10.08 eval/s  |  7.9 min  |  -Inf: 455
[14:36:43]  eval  5000  |  ll:   -503.074  |  10.09 eval/s  |  8.3 min  |  -Inf: 485
[14:37:03]  eval  5200  |  ll:   -488.318  |  10.08 eval/s  |  8.6 min  |  -Inf: 503
[14:37:22]  eval  5400  |  ll:   -531.707  |  10.10 eval/s  |  8.9 min  |  -Inf: 523
[14:37:42]  eval  5600  |  ll:   -502.886  |  10.09 eval/s  |  9.2 min  |  -Inf: 538
[14:38:02]  eval  5800  |  ll:   -502.027  |  10.09 eval/s  |  9.6 min  |  -Inf: 571
[14:38:21]  eval  6000  |  ll:   -573.354  |  10.10 eval/s  |  9.9 min  |  -Inf: 619
[14:38:40]  eval  6200  |  ll:   -494.487  |  10.11 eval/s  |  10.2 min  |  -Inf: 667
[14:39:00]  eval  6400  |  ll:       -Inf  |  10.11 eval/s  |  10.6 min  |  -Inf: 702
[14:39:19]  eval  6600  |  ll:   -496.214  |  10.12 eval/s  |  10.9 min  |  -Inf: 748
[14:39:39]  eval  6800  |  ll:   -485.668  |  10.12 eval/s  |  11.2 min  |  -Inf: 802
[14:39:59]  eval  7000  |  ll:       -Inf  |  10.12 eval/s  |  11.5 min  |  -Inf: 839
[14:40:18]  eval  7200  |  ll:   -493.528  |  10.12 eval/s  |  11.9 min  |  -Inf: 876
[14:40:38]  eval  7400  |  ll:   -495.552  |  10.12 eval/s  |  12.2 min  |  -Inf: 906
[14:40:59]  eval  7600  |  ll:       -Inf  |  10.11 eval/s  |  12.5 min  |  -Inf: 935
[14:41:18]  eval  7800  |  ll:   -490.594  |  10.12 eval/s  |  12.8 min  |  -Inf: 945
[14:41:37]  eval  8000  |  ll:   -500.426  |  10.13 eval/s  |  13.2 min  |  -Inf: 962
[14:41:56]  eval  8200  |  ll:       -Inf  |  10.13 eval/s  |  13.5 min  |  -Inf: 1015
[14:42:16]  eval  8400  |  ll:   -485.209  |  10.14 eval/s  |  13.8 min  |  -Inf: 1048
[14:42:35]  eval  8600  |  ll:       -Inf  |  10.14 eval/s  |  14.1 min  |  -Inf: 1076
[14:42:54]  eval  8800  |  ll:   -486.412  |  10.15 eval/s  |  14.5 min  |  -Inf: 1125
[14:43:13]  eval  9000  |  ll:   -498.880  |  10.15 eval/s  |  14.8 min  |  -Inf: 1177
[14:43:34]  eval  9200  |  ll:   -518.344  |  10.15 eval/s  |  15.1 min  |  -Inf: 1227
[14:43:53]  eval  9400  |  ll:   -494.503  |  10.15 eval/s  |  15.4 min  |  -Inf: 1274
[14:44:12]  eval  9600  |  ll:   -526.650  |  10.16 eval/s  |  15.8 min  |  -Inf: 1326
[14:44:32]  eval  9800  |  ll:   -707.216  |  10.16 eval/s  |  16.1 min  |  -Inf: 1352
[14:44:51]  eval 10000  |  ll:   -488.430  |  10.16 eval/s  |  16.4 min  |  -Inf: 1405

Chain 3 finished: 2026-05-04 14:44:51.979188  (16.4 min)
Total evaluations: 10002  |  -Inf rejects: 1405 (14.05%)
