==========================================================
  Yasso07  Chain 1 / 4
  Run ID:  20260506_134253
  Started: 2026-05-06 13:43:32.105191
  Plots:   350 | Iter: 10000 | Cores: 39
==========================================================

Initial ll at best_x: -4321.247

[13:44:18]  eval   200  |  ll:  -4075.458  |  4.32 eval/s  |  0.8 min  |  -Inf: 26
[13:45:10]  eval   400  |  ll:  -4079.492  |  4.08 eval/s  |  1.6 min  |  -Inf: 79
[13:46:02]  eval   600  |  ll:  -4030.741  |  4.00 eval/s  |  2.5 min  |  -Inf: 107
[13:46:55]  eval   800  |  ll:  -3935.730  |  3.94 eval/s  |  3.4 min  |  -Inf: 113
[13:47:47]  eval  1000  |  ll:       -Inf  |  3.92 eval/s  |  4.3 min  |  -Inf: 133
[13:48:39]  eval  1200  |  ll:  -4108.025  |  3.91 eval/s  |  5.1 min  |  -Inf: 197
[13:49:31]  eval  1400  |  ll:  -3853.153  |  3.90 eval/s  |  6.0 min  |  -Inf: 237
[13:50:23]  eval  1600  |  ll:  -3842.019  |  3.89 eval/s  |  6.9 min  |  -Inf: 286
[13:51:15]  eval  1800  |  ll:  -3820.395  |  3.88 eval/s  |  7.7 min  |  -Inf: 348
[13:52:07]  eval  2000  |  ll:  -3849.239  |  3.88 eval/s  |  8.6 min  |  -Inf: 415
[13:52:58]  eval  2200  |  ll:  -3836.679  |  3.88 eval/s  |  9.4 min  |  -Inf: 470
[13:53:50]  eval  2400  |  ll:       -Inf  |  3.88 eval/s  |  10.3 min  |  -Inf: 522
[13:54:42]  eval  2600  |  ll:       -Inf  |  3.88 eval/s  |  11.2 min  |  -Inf: 570
[13:55:35]  eval  2800  |  ll:  -3890.847  |  3.87 eval/s  |  12.0 min  |  -Inf: 609
[13:56:26]  eval  3000  |  ll:  -3813.728  |  3.87 eval/s  |  12.9 min  |  -Inf: 649
[13:57:18]  eval  3200  |  ll:       -Inf  |  3.87 eval/s  |  13.8 min  |  -Inf: 675
[13:58:10]  eval  3400  |  ll:  -3833.696  |  3.87 eval/s  |  14.6 min  |  -Inf: 683
[13:59:02]  eval  3600  |  ll:  -3909.710  |  3.87 eval/s  |  15.5 min  |  -Inf: 697
[13:59:54]  eval  3800  |  ll:  -3956.241  |  3.87 eval/s  |  16.4 min  |  -Inf: 706
[14:00:47]  eval  4000  |  ll:  -3811.287  |  3.87 eval/s  |  17.2 min  |  -Inf: 714
[14:01:39]  eval  4200  |  ll:  -3810.561  |  3.86 eval/s  |  18.1 min  |  -Inf: 726
[14:02:32]  eval  4400  |  ll:  -3798.050  |  3.86 eval/s  |  19.0 min  |  -Inf: 734
[14:03:24]  eval  4600  |  ll: -39471.029  |  3.86 eval/s  |  19.9 min  |  -Inf: 739
[14:04:16]  eval  4800  |  ll:  -3831.874  |  3.86 eval/s  |  20.7 min  |  -Inf: 744
