==========================================================
  Yasso15  Chain 3 / 4
  Run ID:  20260505_145801
  Started: 2026-05-05 15:14:49.715197
  Plots:   40 | Iter: 10000 | Cores: 11
==========================================================

Initial ll at best_x: -574.761

[15:14:59]  eval   200  |  ll:   -525.973  |  21.57 eval/s  |  0.2 min  |  -Inf: 0
[15:15:08]  eval   400  |  ll:   -519.923  |  21.51 eval/s  |  0.3 min  |  -Inf: 0
[15:15:17]  eval   600  |  ll:   -509.298  |  21.67 eval/s  |  0.5 min  |  -Inf: 0
[15:15:26]  eval   800  |  ll:   -514.673  |  21.67 eval/s  |  0.6 min  |  -Inf: 0
[15:15:35]  eval  1000  |  ll:   -501.207  |  21.94 eval/s  |  0.8 min  |  -Inf: 1
[15:15:44]  eval  1200  |  ll:   -498.250  |  22.06 eval/s  |  0.9 min  |  -Inf: 2
[15:15:53]  eval  1400  |  ll:   -500.752  |  22.04 eval/s  |  1.1 min  |  -Inf: 2
[15:16:02]  eval  1600  |  ll:   -502.393  |  22.09 eval/s  |  1.2 min  |  -Inf: 11
[15:16:11]  eval  1800  |  ll:   -503.018  |  22.12 eval/s  |  1.4 min  |  -Inf: 35
[15:16:20]  eval  2000  |  ll:   -505.552  |  22.04 eval/s  |  1.5 min  |  -Inf: 61
[15:16:29]  eval  2200  |  ll:   -495.406  |  21.97 eval/s  |  1.7 min  |  -Inf: 97
[15:16:39]  eval  2400  |  ll:   -497.889  |  21.96 eval/s  |  1.8 min  |  -Inf: 128
[15:16:48]  eval  2600  |  ll:   -509.043  |  21.86 eval/s  |  2.0 min  |  -Inf: 171
[15:16:58]  eval  2800  |  ll:   -495.818  |  21.83 eval/s  |  2.1 min  |  -Inf: 229
[15:17:07]  eval  3000  |  ll:   -580.251  |  21.83 eval/s  |  2.3 min  |  -Inf: 282
[15:17:16]  eval  3200  |  ll:   -514.862  |  21.85 eval/s  |  2.4 min  |  -Inf: 315
