"plot_id","year","soc_obs_tCha","soc_pred","log_obs","log_hat","residual_log","residual_abs","region","species_code","species_name","soil_code","soil_type","shallow","n_soc_obs","mean_litter","mean_soc_Mgha","litter_cv","sp_frac_1","sp_frac_3","sp_frac_2","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84","conifer_share","mean_temp","mean_precip_annual","PET_annual","coldest_month_T","warmest_month_T","T_seasonality","GDD5","P_seasonality","aridity_index","koppen_class","temp_zone","soil_depth","ClayContent","SiltContent","SandContent","MeanBulkDensity","EstimatedBulkDensity","CoarseFragments","pH.CaCl2.","pH.H2O.","OrganicCarbon","TotalNitrogen","ExchangeableAcidity","ExchangeableAl","ExchangeableCa","ExchangeableFe","ExchangeableK","ExchangeableMg","ExchangeableMn","ExchangeableNa","FreeHAcidity","OrganicMatter","TexturalClass","ofh_upper_cm","ofh_lower_cm","ofh_weight_kgm2","profile_depth_cm","KA","kasvyo_syke","kasvyo_ahti","kasvyo_sk","alavyo_syke","suovyohyke","alavyohyke","eliomk","clay","CN_ratio","CEC","base_saturation","litter_A_frac","litter_W_frac","litter_E_frac","litter_N_frac","woody_share","stand_age_85","basal_area_85","mean_height_85_dm","dev_class_85","kasvup_tyyppi","alaryhma","ojitustilanne","temp_sum_NFI","elevation_m","stand_age_2006_est","any_cut_85_95","n_cuts_85_95","any_trt_85_95","soil_prep_pre85","peatland","organic_missing","organic_zero","high_mrt","has_climate","has_soc","calib_ready","is_holdout"
"5371",2006,103.350733392924,58.1075790495622,4.63812838230893,4.06229610370757,0.575832278601356,45.2431543433618,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,1.88077721795756,96.22285335161,0.177188546235608,0.827116134813408,0.0381308015989936,0.134753063587595,356845.547274317,6662896.543417,24.4269805793465,60.0781078005587,0.961869198401003,5.58025974927711,581.048630769231,638.324277404036,-4.88217156119742,16.9260724565757,7.9472824318206,1365.94167692308,0.327349006257054,0.910271865472928,"Dfb","warm",30,2.7,25.3,72,NA,318.24,61.1,3.695,4.31454,38.25,1.45,4.11,3.671,0.489,0.3155,0.111,0.1285,0.0055,0.047,0.395,9.05,"SL",-9,0,12.2,80,1,1,1,1,"1","1","1a",3,2.7,26.3793103448276,4.8415,0.160177630899515,0.56450855672079,0.118239049271147,0.062913290329935,0.254339103678128,0.224634910105253,NA,13,NA,4,3,1,"0",133,4,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"5371",2024,177.096710155103,54.2677258214114,5.17669596841694,3.99392968230344,1.1827662861135,122.828984333692,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,1.88077721795756,96.22285335161,0.177188546235608,0.827116134813408,0.0381308015989936,0.134753063587595,356845.547274317,6662896.543417,24.4269805793465,60.0781078005587,0.961869198401003,5.58025974927711,581.048630769231,638.324277404036,-4.88217156119742,16.9260724565757,7.9472824318206,1365.94167692308,0.327349006257054,0.910271865472928,"Dfb","warm",30,2.7,25.3,72,NA,318.24,61.1,3.695,4.31454,38.25,1.45,4.11,3.671,0.489,0.3155,0.111,0.1285,0.0055,0.047,0.395,9.05,"SL",-9,0,12.2,80,1,1,1,1,"1","1","1a",3,2.7,26.3793103448276,4.8415,0.160177630899515,0.56450855672079,0.118239049271147,0.062913290329935,0.254339103678128,0.224634910105253,NA,13,NA,4,3,1,"0",133,4,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"7271",1985,63.463442043586,65.7110968914197,4.1504640242616,4.18526781368507,-0.0348037894234681,-2.24765484783367,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,1.98792844458345,124.834736054841,0.372501806475081,0.84510792018945,0,0.15489207981055,276862.302008518,6678874.74935813,22.9752985042139,60.1855054664894,0.999999999999999,5.51129375656169,637.187215384615,747.06232935109,-5.05714497915877,17.1058977667494,8.09191802140329,1365.61810769231,0.331108132994103,0.85292376599699,"Dfb","warm",30,2.7,29.8,67.5,NA,495.993,51.05,3.92375,4.536885,57,2.75,5.165,5.0775,0.462,0.227,0.11,0.141,0.003,0.0345,0.1,13.4,"SL",-6,0,9.29,40,1,1,1,1,"1","1","1a",2,2.7,20.7272727272727,5.925,0.126160337552743,0.566198186040034,0.112851332548375,0.0619100963824936,0.259040385029097,0.257394954143268,NA,17,NA,4,3,1,"0",131,5,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"7271",2006,185.603532696188,66.9653072361035,5.22361285409438,4.20417468283877,1.01943817125562,118.638225460085,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,1.98792844458345,124.834736054841,0.372501806475081,0.84510792018945,0,0.15489207981055,276862.302008518,6678874.74935813,22.9752985042139,60.1855054664894,0.999999999999999,5.51129375656169,637.187215384615,747.06232935109,-5.05714497915877,17.1058977667494,8.09191802140329,1365.61810769231,0.331108132994103,0.85292376599699,"Dfb","warm",30,2.7,29.8,67.5,NA,495.993,51.05,3.92375,4.536885,57,2.75,5.165,5.0775,0.462,0.227,0.11,0.141,0.003,0.0345,0.1,13.4,"SL",-6,0,9.29,40,1,1,1,1,"1","1","1a",2,2.7,20.7272727272727,5.925,0.126160337552743,0.566198186040034,0.112851332548375,0.0619100963824936,0.259040385029097,0.257394954143268,NA,17,NA,4,3,1,"0",131,5,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"7271",2024,223.186751288359,59.1057367268397,5.40800887071833,4.07932798783728,1.32868088288105,164.081014561519,1,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,1.98792844458345,124.834736054841,0.372501806475081,0.84510792018945,0,0.15489207981055,276862.302008518,6678874.74935813,22.9752985042139,60.1855054664894,0.999999999999999,5.51129375656169,637.187215384615,747.06232935109,-5.05714497915877,17.1058977667494,8.09191802140329,1365.61810769231,0.331108132994103,0.85292376599699,"Dfb","warm",30,2.7,29.8,67.5,NA,495.993,51.05,3.92375,4.536885,57,2.75,5.165,5.0775,0.462,0.227,0.11,0.141,0.003,0.0345,0.1,13.4,"SL",-6,0,9.29,40,1,1,1,1,"1","1","1a",2,2.7,20.7272727272727,5.925,0.126160337552743,0.566198186040034,0.112851332548375,0.0619100963824936,0.259040385029097,0.257394954143268,NA,17,NA,4,3,1,"0",131,5,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"7351",1985,78.9306923556402,48.3572793236788,4.36857015544974,3.87861676534843,0.489953390101306,30.5734130319614,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,2.45762236401918,123.180187300058,0.719885574287347,0.048127125063235,0.0311068010346363,0.920766073902128,340859.764285599,6678873.97585784,24.1275767343084,60.215494755848,0.968893198965363,5.180821079452,648.147538461538,716.086384793345,-5.6542151193634,17.0136535980149,8.31186806985445,1341.51503076923,0.305266515432392,0.905124789725735,"Dfb","warm",30,8.9,58.2,32.9,NA,838.6695,16.25,4.244,4.848168,46.05,2.25,2.875,2.825,1.9335,0.1005,0.096,0.281,0.124,0.0565,0.1,9.45,"SiL",-3,0,5.66,80,1,1,1,1,"1","1","1a",2,8.9,20.4666666666667,5.292,0.447278911564626,0.544526525773696,0.0969520193269998,0.0557436290484935,0.302777825850811,0.325955395837043,NA,9,NA,4,3,1,"0",134,5,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"7351",2006,198.484739851633,53.2084182641805,5.29071221985028,3.97421662187778,1.3164955979725,145.276321587453,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,2.45762236401918,123.180187300058,0.719885574287347,0.048127125063235,0.0311068010346363,0.920766073902128,340859.764285599,6678873.97585784,24.1275767343084,60.215494755848,0.968893198965363,5.180821079452,648.147538461538,716.086384793345,-5.6542151193634,17.0136535980149,8.31186806985445,1341.51503076923,0.305266515432392,0.905124789725735,"Dfb","warm",30,8.9,58.2,32.9,NA,838.6695,16.25,4.244,4.848168,46.05,2.25,2.875,2.825,1.9335,0.1005,0.096,0.281,0.124,0.0565,0.1,9.45,"SiL",-3,0,5.66,80,1,1,1,1,"1","1","1a",2,8.9,20.4666666666667,5.292,0.447278911564626,0.544526525773696,0.0969520193269998,0.0557436290484935,0.302777825850811,0.325955395837043,NA,9,NA,4,3,1,"0",134,5,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"7351",2024,194.078629019906,55.6346457363715,5.26826338117608,4.0188061319498,1.24945724922628,138.443983283535,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,2.45762236401918,123.180187300058,0.719885574287347,0.048127125063235,0.0311068010346363,0.920766073902128,340859.764285599,6678873.97585784,24.1275767343084,60.215494755848,0.968893198965363,5.180821079452,648.147538461538,716.086384793345,-5.6542151193634,17.0136535980149,8.31186806985445,1341.51503076923,0.305266515432392,0.905124789725735,"Dfb","warm",30,8.9,58.2,32.9,NA,838.6695,16.25,4.244,4.848168,46.05,2.25,2.875,2.825,1.9335,0.1005,0.096,0.281,0.124,0.0565,0.1,9.45,"SiL",-3,0,5.66,80,1,1,1,1,"1","1","1a",2,8.9,20.4666666666667,5.292,0.447278911564626,0.544526525773696,0.0969520193269998,0.0557436290484935,0.302777825850811,0.325955395837043,NA,9,NA,4,3,1,"0",134,5,NA,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"9251",1985,76.209156388199,95.2480995401071,4.33348161804845,4.55648506147293,-0.223003443424479,-19.0389431519081,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,3.26400806365194,95.1670258947295,0.24207651023573,0.105707600978329,0.227718594782673,0.666573804238999,260872.356665548,6694858.74787476,22.6689232339067,60.3195618271107,0.772281405217328,5.47480502499725,623.047969230769,749.822796182082,-5.12871106479727,17.1011602977668,8.12301214508234,1363.95598461538,0.333597396461439,0.830926950211677,"Dfb","warm",30,12.4,44.6,43,NA,931.5645,16.4,3.878,4.492416,29.15,1.5,4.675,4.499,0.5935,0.2335,0.0945,0.232,0.009,0.038,0.1,6.4,"L",-6,0,14.74,80,1,1,1,1,"1","1","1a",2,12.4,19.4333333333333,5.557,0.172395177253914,0.523456617393075,0.118409769390513,0.0643743144007695,0.293759298815643,0.231333086588368,NA,18,NA,4,3,1,"0",134,2,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"9251",2006,153.969717212767,98.9740209871629,5.03675594160162,4.59485740142686,0.441898540174761,54.9956962256041,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,3.26400806365194,95.1670258947295,0.24207651023573,0.105707600978329,0.227718594782673,0.666573804238999,260872.356665548,6694858.74787476,22.6689232339067,60.3195618271107,0.772281405217328,5.47480502499725,623.047969230769,749.822796182082,-5.12871106479727,17.1011602977668,8.12301214508234,1363.95598461538,0.333597396461439,0.830926950211677,"Dfb","warm",30,12.4,44.6,43,NA,931.5645,16.4,3.878,4.492416,29.15,1.5,4.675,4.499,0.5935,0.2335,0.0945,0.232,0.009,0.038,0.1,6.4,"L",-6,0,14.74,80,1,1,1,1,"1","1","1a",2,12.4,19.4333333333333,5.557,0.172395177253914,0.523456617393075,0.118409769390513,0.0643743144007695,0.293759298815643,0.231333086588368,NA,18,NA,4,3,1,"0",134,2,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"9251",2024,128.039550031097,94.3172639810471,4.85233920081165,4.54666424797385,0.305674952837796,33.7222860500499,1,2,"Norway spruce","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,3.26400806365194,95.1670258947295,0.24207651023573,0.105707600978329,0.227718594782673,0.666573804238999,260872.356665548,6694858.74787476,22.6689232339067,60.3195618271107,0.772281405217328,5.47480502499725,623.047969230769,749.822796182082,-5.12871106479727,17.1011602977668,8.12301214508234,1363.95598461538,0.333597396461439,0.830926950211677,"Dfb","warm",30,12.4,44.6,43,NA,931.5645,16.4,3.878,4.492416,29.15,1.5,4.675,4.499,0.5935,0.2335,0.0945,0.232,0.009,0.038,0.1,6.4,"L",-6,0,14.74,80,1,1,1,1,"1","1","1a",2,12.4,19.4333333333333,5.557,0.172395177253914,0.523456617393075,0.118409769390513,0.0643743144007695,0.293759298815643,0.231333086588368,NA,18,NA,4,3,1,"0",134,2,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"9271",1985,42.1674988523664,94.4931427345869,3.74164975493396,4.54852726821166,-0.8068775132777,-52.3256438822205,1,1,"Scots pine","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,2.94080547856582,90.6284360322721,0.268860219457504,0.684417540476599,0.315582459523402,0,276857.569420472,6694868.53900559,22.9575634996799,60.3287538313153,0.684417540476599,5.45835523832613,621.181323076923,756.08294193737,-5.23766025009473,17.169552853598,8.1924248090331,1369.83364615385,0.3345937231961,0.821578280135804,"Dfb","warm",30,1.3,22.4,76.2,NA,418.734,67.4,4.061,4.670292,53.75,2.55,4.138,4.088,0.3715,0.163,0.0815,0.1105,0.001,0.0455,0.1,13.4,"LS",-5,0,7.27,40,1,1,1,1,"1","1","1a",2,1.3,21.078431372549,4.797,0.126954346466542,0.531851845566487,0.129595335558555,0.0702810290674772,0.268271789807481,0.237076420217306,NA,18,NA,4,4,1,"0",132,4,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"9271",2006,130.318856207228,96.8439217818626,4.86998418745377,4.57310062879077,0.296883558662996,33.4749344253654,1,1,"Scots pine","Sa","Homogeeninen savi- ja silttikerrostuma",FALSE,3,2.94080547856582,90.6284360322721,0.268860219457504,0.684417540476599,0.315582459523402,0,276857.569420472,6694868.53900559,22.9575634996799,60.3287538313153,0.684417540476599,5.45835523832613,621.181323076923,756.08294193737,-5.23766025009473,17.169552853598,8.1924248090331,1369.83364615385,0.3345937231961,0.821578280135804,"Dfb","warm",30,1.3,22.4,76.2,NA,418.734,67.4,4.061,4.670292,53.75,2.55,4.138,4.088,0.3715,0.163,0.0815,0.1105,0.001,0.0455,0.1,13.4,"LS",-5,0,7.27,40,1,1,1,1,"1","1","1a",2,1.3,21.078431372549,4.797,0.126954346466542,0.531851845566487,0.129595335558555,0.0702810290674772,0.268271789807481,0.237076420217306,NA,18,NA,4,4,1,"0",132,4,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
